Day,Hour,Fuel,OutputQuality,Output
2016-03-01,19,BIOFUEL,0,35
2016-03-01,20,NUCLEAR,0,11026
2016-03-01,20,GAS,-1,2109
2016-03-01,20,HYDRO,0,5873
2016-03-01,20,WIND,0,1975
2016-03-01,20,SOLAR,0,0
2016-03-01,20,BIOFUEL,0,33
2016-03-01,21,NUCLEAR,0,11021
2016-03-01,21,GAS,-1,2143
2016-03-01,21,HYDRO,0,5787
2016-03-01,21,WIND,0,2050
2016-03-01,21,SOLAR,0,0
2016-03-01,21,BIOFUEL,0,32
2016-03-01,22,NUCLEAR,0,11007
2016-03-01,22,GAS,-1,2014
2016-03-01,22,HYDRO,0,5718
2016-03-01,22,WIND,0,1993
2016-03-01,22,SOLAR,0,0
2016-03-01,22,BIOFUEL,0,33
2016-03-01,23,NUCLEAR,0,11006
2016-03-01,23,GAS,-1,1452
2016-03-01,23,HYDRO,0,4890
2016-03-01,23,WIND,0,1998
2016-03-01,23,SOLAR,0,0
2016-03-01,23,BIOFUEL,0,28
2016-03-01,24,NUCLEAR,0,11010
2016-03-01,24,GAS,-1,1073
2016-03-01,24,HYDRO,0,4529
2016-03-01,24,WIND,0,1981
2016-03-01,24,SOLAR,0,0
2016-03-01,24,BIOFUEL,0,24
2016-03-02,1,NUCLEAR,0,11014
2016-03-02,1,GAS,-1,937
2016-03-02,1,HYDRO,0,4124
2016-03-02,1,WIND,0,1852
2016-03-02,1,SOLAR,0,0
2016-03-02,1,BIOFUEL,0,23
2016-03-02,2,NUCLEAR,0,11019
2016-03-02,2,GAS,-1,945
2016-03-02,2,HYDRO,0,3919
2016-03-02,2,WIND,0,1845
2016-03-02,2,SOLAR,0,0
2016-03-02,2,BIOFUEL,0,18
2016-03-02,3,NUCLEAR,0,11022
2016-03-02,3,GAS,-1,1006
2016-03-02,3,HYDRO,0,3836
2016-03-02,3,WIND,-1,1753
2016-03-02,3,SOLAR,0,0
2016-03-02,3,BIOFUEL,0,18
2016-03-02,4,NUCLEAR,0,11006
2016-03-02,4,GAS,-1,1161
2016-03-02,4,HYDRO,0,3929
2016-03-02,4,WIND,0,1556
2016-03-02,4,SOLAR,0,0
2016-03-02,4,BIOFUEL,0,17
2016-03-02,5,NUCLEAR,0,11005
2016-03-02,5,GAS,-1,1291
2016-03-02,5,HYDRO,0,4024
2016-03-02,5,WIND,0,1484
2016-03-02,5,SOLAR,0,0
2016-03-02,5,BIOFUEL,0,19
2016-03-02,6,NUCLEAR,0,11009
2016-03-02,6,GAS,-1,1466
2016-03-02,6,HYDRO,0,4511
2016-03-02,6,WIND,0,1333
2016-03-02,6,SOLAR,0,0
2016-03-02,6,BIOFUEL,0,21
2016-03-02,7,NUCLEAR,0,11010
2016-03-02,7,GAS,-1,1626
2016-03-02,7,HYDRO,0,5128
2016-03-02,7,WIND,-1,1329
2016-03-02,7,SOLAR,0,0
2016-03-02,7,BIOFUEL,0,28
2016-03-02,8,NUCLEAR,0,11011
2016-03-02,8,GAS,-1,1723
2016-03-02,8,HYDRO,0,5495
2016-03-02,8,WIND,0,1088
2016-03-02,8,SOLAR,0,8
2016-03-02,8,BIOFUEL,0,50
2016-03-02,9,NUCLEAR,0,11007
2016-03-02,9,GAS,-1,1732
2016-03-02,9,HYDRO,0,5786
2016-03-02,9,WIND,0,1075
2016-03-02,9,SOLAR,0,36
2016-03-02,9,BIOFUEL,0,93
2016-03-02,10,NUCLEAR,0,11012
2016-03-02,10,GAS,-1,1767
2016-03-02,10,HYDRO,0,5415
2016-03-02,10,WIND,0,1071
2016-03-02,10,SOLAR,0,76
2016-03-02,10,BIOFUEL,0,163
2016-03-02,11,NUCLEAR,0,11029
2016-03-02,11,GAS,-1,1723
2016-03-02,11,HYDRO,0,5427
2016-03-02,11,WIND,0,1084
2016-03-02,11,SOLAR,0,142
2016-03-02,11,BIOFUEL,0,183
2016-03-02,12,NUCLEAR,0,11033
2016-03-02,12,GAS,-1,1653
2016-03-02,12,HYDRO,0,5172
2016-03-02,12,WIND,0,1079
2016-03-02,12,SOLAR,0,188
2016-03-02,12,BIOFUEL,0,185
2016-03-02,13,NUCLEAR,0,11038
2016-03-02,13,GAS,-1,1649
2016-03-02,13,HYDRO,0,4774
2016-03-02,13,WIND,0,830
2016-03-02,13,SOLAR,0,188
2016-03-02,13,BIOFUEL,0,161
2016-03-02,14,NUCLEAR,0,10912
2016-03-02,14,GAS,-1,1695
2016-03-02,14,HYDRO,0,4671
2016-03-02,14,WIND,0,883
2016-03-02,14,SOLAR,0,182
2016-03-02,14,BIOFUEL,0,181
2016-03-02,15,NUCLEAR,0,10882
2016-03-02,15,GAS,-1,1761
2016-03-02,15,HYDRO,0,4765
2016-03-02,15,WIND,-1,871
2016-03-02,15,SOLAR,0,131
2016-03-02,15,BIOFUEL,0,163
2016-03-02,16,NUCLEAR,0,10903
2016-03-02,16,GAS,-1,1806
2016-03-02,16,HYDRO,-1,4941
2016-03-02,16,WIND,-1,758
2016-03-02,16,SOLAR,0,96
2016-03-02,16,BIOFUEL,0,149
2016-03-02,17,NUCLEAR,0,11043
2016-03-02,17,GAS,-1,1945
2016-03-02,17,HYDRO,-1,5254
2016-03-02,17,WIND,0,681
2016-03-02,17,SOLAR,0,43
2016-03-02,17,BIOFUEL,0,181
2016-03-02,18,NUCLEAR,0,11045
2016-03-02,18,GAS,-1,2405
2016-03-02,18,HYDRO,-1,5979
2016-03-02,18,WIND,0,710
2016-03-02,18,SOLAR,0,10
2016-03-02,18,BIOFUEL,0,128
2016-03-02,19,NUCLEAR,0,11043
2016-03-02,19,GAS,-1,3126
2016-03-02,19,HYDRO,-1,6302
2016-03-02,19,WIND,0,437
2016-03-02,19,SOLAR,0,0
2016-03-02,19,BIOFUEL,0,100
2016-03-02,20,NUCLEAR,0,11046
2016-03-02,20,GAS,-1,3058
2016-03-02,20,HYDRO,-1,6129
2016-03-02,20,WIND,0,329
2016-03-02,20,SOLAR,0,0
2016-03-02,20,BIOFUEL,0,109
2016-03-02,21,NUCLEAR,0,11046
2016-03-02,21,GAS,-1,2938
2016-03-02,21,HYDRO,-1,6084
2016-03-02,21,WIND,0,287
2016-03-02,21,SOLAR,0,0
2016-03-02,21,BIOFUEL,0,140
2016-03-02,22,NUCLEAR,0,11036
2016-03-02,22,GAS,-1,2908
2016-03-02,22,HYDRO,-1,5823
2016-03-02,22,WIND,0,232
2016-03-02,22,SOLAR,0,0
2016-03-02,22,BIOFUEL,0,181
2016-03-02,23,NUCLEAR,0,11038
2016-03-02,23,GAS,-1,2423
2016-03-02,23,HYDRO,-1,5333
2016-03-02,23,WIND,-1,214
2016-03-02,23,SOLAR,0,0
2016-03-02,23,BIOFUEL,0,173
2016-03-02,24,NUCLEAR,0,11038
2016-03-02,24,GAS,-1,1886
2016-03-02,24,HYDRO,-1,4814
2016-03-02,24,WIND,-1,271
2016-03-02,24,SOLAR,0,0
2016-03-02,24,BIOFUEL,0,115
2016-03-03,1,NUCLEAR,0,11046
2016-03-03,1,GAS,-1,1814
2016-03-03,1,HYDRO,-1,4392
2016-03-03,1,WIND,0,354
2016-03-03,1,SOLAR,0,0
2016-03-03,1,BIOFUEL,0,22
2016-03-03,2,NUCLEAR,0,11047
2016-03-03,2,GAS,-1,1810
2016-03-03,2,HYDRO,-1,4268
2016-03-03,2,WIND,0,439
2016-03-03,2,SOLAR,0,0
2016-03-03,2,BIOFUEL,0,15
2016-03-03,3,NUCLEAR,0,11051
2016-03-03,3,GAS,-1,1737
2016-03-03,3,HYDRO,-1,4543
2016-03-03,3,WIND,0,441
2016-03-03,3,SOLAR,0,0
2016-03-03,3,BIOFUEL,0,14
2016-03-03,4,NUCLEAR,0,11052
2016-03-03,4,GAS,-1,1830
2016-03-03,4,HYDRO,-1,4590
2016-03-03,4,WIND,-1,360
2016-03-03,4,SOLAR,0,0
2016-03-03,4,BIOFUEL,0,14
2016-03-03,5,NUCLEAR,0,11047
2016-03-03,5,GAS,-1,1939
2016-03-03,5,HYDRO,-1,4614
2016-03-03,5,WIND,-1,378
2016-03-03,5,SOLAR,0,0
2016-03-03,5,BIOFUEL,0,14
2016-03-03,6,NUCLEAR,0,11046
2016-03-03,6,GAS,-1,2187
2016-03-03,6,HYDRO,-1,4223
2016-03-03,6,WIND,-1,413
2016-03-03,6,SOLAR,0,0
2016-03-03,6,BIOFUEL,0,19
2016-03-03,7,NUCLEAR,0,11059
2016-03-03,7,GAS,-1,2444
2016-03-03,7,HYDRO,-1,5046
2016-03-03,7,WIND,-1,451
2016-03-03,7,SOLAR,0,1
2016-03-03,7,BIOFUEL,0,29
2016-03-03,8,NUCLEAR,0,11060
2016-03-03,8,GAS,-1,2529
2016-03-03,8,HYDRO,-1,5401
2016-03-03,8,WIND,0,596
2016-03-03,8,SOLAR,0,23
2016-03-03,8,BIOFUEL,0,32
2016-03-03,9,NUCLEAR,0,11062
2016-03-03,9,GAS,-1,2583
2016-03-03,9,HYDRO,0,5120
2016-03-03,9,WIND,0,565
2016-03-03,9,SOLAR,0,70
2016-03-03,9,BIOFUEL,0,34
2016-03-03,10,NUCLEAR,0,11062
2016-03-03,10,GAS,-1,2586
2016-03-03,10,HYDRO,0,4794
2016-03-03,10,WIND,0,358
2016-03-03,10,SOLAR,0,109
2016-03-03,10,BIOFUEL,0,53
2016-03-03,11,NUCLEAR,0,11059
2016-03-03,11,GAS,-1,2076
2016-03-03,11,HYDRO,0,5122
2016-03-03,11,WIND,0,238
2016-03-03,11,SOLAR,0,163
2016-03-03,11,BIOFUEL,0,128
2016-03-03,12,NUCLEAR,0,11062
2016-03-03,12,GAS,-1,1693
2016-03-03,12,HYDRO,0,5205
2016-03-03,12,WIND,0,233
2016-03-03,12,SOLAR,0,175
2016-03-03,12,BIOFUEL,0,144
2016-03-03,13,NUCLEAR,0,11062
2016-03-03,13,GAS,-1,1729
2016-03-03,13,HYDRO,0,5029
2016-03-03,13,WIND,0,261
2016-03-03,13,SOLAR,0,122
2016-03-03,13,BIOFUEL,0,118
2016-03-03,14,NUCLEAR,0,11062
2016-03-03,14,GAS,-1,1939
2016-03-03,14,HYDRO,0,4744
2016-03-03,14,WIND,0,302
2016-03-03,14,SOLAR,0,126
2016-03-03,14,BIOFUEL,0,104
2016-03-03,15,NUCLEAR,0,11064
2016-03-03,15,GAS,-1,1983
2016-03-03,15,HYDRO,0,4726
2016-03-03,15,WIND,-1,226
2016-03-03,15,SOLAR,0,127
2016-03-03,15,BIOFUEL,0,142
2016-03-03,16,NUCLEAR,0,11074
2016-03-03,16,GAS,-1,2289
2016-03-03,16,HYDRO,0,4770
2016-03-03,16,WIND,-1,195
2016-03-03,16,SOLAR,0,104
2016-03-03,16,BIOFUEL,0,140
2016-03-03,17,NUCLEAR,0,11072
2016-03-03,17,GAS,-1,2619
2016-03-03,17,HYDRO,0,5219
2016-03-03,17,WIND,-1,206
2016-03-03,17,SOLAR,0,57
2016-03-03,17,BIOFUEL,0,160
2016-03-03,18,NUCLEAR,0,11067
2016-03-03,18,GAS,-1,2649
2016-03-03,18,HYDRO,0,5745
2016-03-03,18,WIND,0,246
2016-03-03,18,SOLAR,0,12
2016-03-03,18,BIOFUEL,0,154
2016-03-03,19,NUCLEAR,0,11073
2016-03-03,19,GAS,-1,2820
2016-03-03,19,HYDRO,0,6102
2016-03-03,19,WIND,0,284
2016-03-03,19,SOLAR,0,0
2016-03-03,19,BIOFUEL,0,97
2016-03-03,20,NUCLEAR,0,11076
2016-03-03,20,GAS,-1,2963
2016-03-03,20,HYDRO,0,6145
2016-03-03,20,WIND,0,366
2016-03-03,20,SOLAR,0,0
2016-03-03,20,BIOFUEL,0,115
2016-03-03,21,NUCLEAR,0,11071
2016-03-03,21,GAS,-1,3111
2016-03-03,21,HYDRO,0,5981
2016-03-03,21,WIND,0,424
2016-03-03,21,SOLAR,0,0
2016-03-03,21,BIOFUEL,0,136
2016-03-03,22,NUCLEAR,0,11068
2016-03-03,22,GAS,-1,2643
2016-03-03,22,HYDRO,0,5695
2016-03-03,22,WIND,0,452
2016-03-03,22,SOLAR,0,0
2016-03-03,22,BIOFUEL,0,136
2016-03-03,23,NUCLEAR,0,11072
2016-03-03,23,GAS,-1,2189
2016-03-03,23,HYDRO,0,5237
2016-03-03,23,WIND,0,417
2016-03-03,23,SOLAR,0,0
2016-03-03,23,BIOFUEL,0,118
2016-03-03,24,NUCLEAR,0,11069
2016-03-03,24,GAS,-1,2010
2016-03-03,24,HYDRO,0,4950
2016-03-03,24,WIND,0,372
2016-03-03,24,SOLAR,0,0
2016-03-03,24,BIOFUEL,0,37
2016-03-04,1,NUCLEAR,0,10286
2016-03-04,1,GAS,-1,2052
2016-03-04,1,HYDRO,0,4777
2016-03-04,1,WIND,0,344
2016-03-04,1,SOLAR,0,0
2016-03-04,1,BIOFUEL,0,15
2016-03-04,2,NUCLEAR,0,10200
2016-03-04,2,GAS,-1,1857
2016-03-04,2,HYDRO,0,4808
2016-03-04,2,WIND,0,376
2016-03-04,2,SOLAR,0,0
2016-03-04,2,BIOFUEL,0,17
2016-03-04,3,NUCLEAR,0,10205
2016-03-04,3,GAS,-1,1735
2016-03-04,3,HYDRO,0,4613
2016-03-04,3,WIND,0,401
2016-03-04,3,SOLAR,0,0
2016-03-04,3,BIOFUEL,0,16
2016-03-04,4,NUCLEAR,0,10199
2016-03-04,4,GAS,-1,1806
2016-03-04,4,HYDRO,0,4627
2016-03-04,4,WIND,0,361
2016-03-04,4,SOLAR,0,0
2016-03-04,4,BIOFUEL,0,14
2016-03-04,5,NUCLEAR,0,10193
2016-03-04,5,GAS,-1,2008
2016-03-04,5,HYDRO,0,4772
2016-03-04,5,WIND,0,293
2016-03-04,5,SOLAR,0,0
2016-03-04,5,BIOFUEL,0,15
2016-03-04,6,NUCLEAR,0,10194
2016-03-04,6,GAS,-1,2281
2016-03-04,6,HYDRO,0,4996
2016-03-04,6,WIND,0,258
2016-03-04,6,SOLAR,0,0
2016-03-04,6,BIOFUEL,0,23
2016-03-04,7,NUCLEAR,0,10201
2016-03-04,7,GAS,-1,2522
2016-03-04,7,HYDRO,0,5567
2016-03-04,7,WIND,0,238
2016-03-04,7,SOLAR,0,0
2016-03-04,7,BIOFUEL,0,29
2016-03-04,8,NUCLEAR,0,10200
2016-03-04,8,GAS,-1,2372
2016-03-04,8,HYDRO,0,5918
2016-03-04,8,WIND,0,219
2016-03-04,8,SOLAR,0,8
2016-03-04,8,BIOFUEL,0,70
2016-03-04,9,NUCLEAR,0,10199
2016-03-04,9,GAS,-1,2340
2016-03-04,9,HYDRO,0,5885
2016-03-04,9,WIND,0,143
2016-03-04,9,SOLAR,0,49
2016-03-04,9,BIOFUEL,0,114
2016-03-04,10,NUCLEAR,0,10137
2016-03-04,10,GAS,-1,2342
2016-03-04,10,HYDRO,0,5510
2016-03-04,10,WIND,0,105
2016-03-04,10,SOLAR,0,144
2016-03-04,10,BIOFUEL,0,171
2016-03-04,11,NUCLEAR,0,10133
2016-03-04,11,GAS,-1,2199
2016-03-04,11,HYDRO,0,5043
2016-03-04,11,WIND,0,79
2016-03-04,11,SOLAR,0,194
2016-03-04,11,BIOFUEL,0,211
2016-03-04,12,NUCLEAR,0,10136
2016-03-04,12,GAS,0,2154
2016-03-04,12,HYDRO,0,5119
2016-03-04,12,WIND,0,85
2016-03-04,12,SOLAR,0,193
2016-03-04,12,BIOFUEL,0,230
2016-03-04,13,NUCLEAR,0,10192
2016-03-04,13,GAS,0,2171
2016-03-04,13,HYDRO,0,4767
2016-03-04,13,WIND,0,118
2016-03-04,13,SOLAR,0,184
2016-03-04,13,BIOFUEL,0,237
2016-03-04,14,NUCLEAR,0,10195
2016-03-04,14,GAS,0,1790
2016-03-04,14,HYDRO,0,5034
2016-03-04,14,WIND,0,99
2016-03-04,14,SOLAR,0,173
2016-03-04,14,BIOFUEL,0,232
2016-03-04,15,NUCLEAR,0,10195
2016-03-04,15,GAS,0,1849
2016-03-04,15,HYDRO,0,4985
2016-03-04,15,WIND,0,77
2016-03-04,15,SOLAR,0,169
2016-03-04,15,BIOFUEL,0,234
2016-03-04,16,NUCLEAR,0,10189
2016-03-04,16,GAS,0,1974
2016-03-04,16,HYDRO,0,5052
2016-03-04,16,WIND,0,82
2016-03-04,16,SOLAR,0,132
2016-03-04,16,BIOFUEL,0,233
2016-03-04,17,NUCLEAR,0,10178
2016-03-04,17,GAS,0,2060
2016-03-04,17,HYDRO,0,5329
2016-03-04,17,WIND,0,60
2016-03-04,17,SOLAR,0,80
2016-03-04,17,BIOFUEL,0,212
2016-03-04,18,NUCLEAR,0,10190
2016-03-04,18,GAS,0,2356
2016-03-04,18,HYDRO,0,6022
2016-03-04,18,WIND,0,36
2016-03-04,18,SOLAR,0,26
2016-03-04,18,BIOFUEL,0,180
2016-03-04,19,NUCLEAR,0,10199
2016-03-04,19,GAS,0,2691
2016-03-04,19,HYDRO,0,6044
2016-03-04,19,WIND,0,27
2016-03-04,19,SOLAR,0,0
2016-03-04,19,BIOFUEL,0,201
2016-03-04,20,NUCLEAR,0,10201
2016-03-04,20,GAS,0,3050
2016-03-04,20,HYDRO,0,5957
2016-03-04,20,WIND,0,60
2016-03-04,20,SOLAR,0,0
2016-03-04,20,BIOFUEL,0,210
2016-03-04,21,NUCLEAR,0,10198
2016-03-04,21,GAS,0,3089
2016-03-04,21,HYDRO,0,5874
2016-03-04,21,WIND,0,102
2016-03-04,21,SOLAR,0,0
2016-03-04,21,BIOFUEL,0,203
2016-03-04,22,NUCLEAR,0,10197
2016-03-04,22,GAS,0,2470
2016-03-04,22,HYDRO,0,5626
2016-03-04,22,WIND,0,135
2016-03-04,22,SOLAR,0,0
2016-03-04,22,BIOFUEL,0,208
2016-03-04,23,NUCLEAR,0,10188
2016-03-04,23,GAS,0,2051
2016-03-04,23,HYDRO,0,5184
2016-03-04,23,WIND,0,222
2016-03-04,23,SOLAR,0,0
2016-03-04,23,BIOFUEL,0,182
2016-03-04,24,NUCLEAR,0,10182
2016-03-04,24,GAS,0,2110
2016-03-04,24,HYDRO,0,4742
2016-03-04,24,WIND,0,287
2016-03-04,24,SOLAR,0,0
2016-03-04,24,BIOFUEL,0,94
2016-03-05,1,NUCLEAR,0,10191
2016-03-05,1,GAS,0,2182
2016-03-05,1,HYDRO,0,4558
2016-03-05,1,WIND,0,314
2016-03-05,1,SOLAR,0,0
2016-03-05,1,BIOFUEL,0,43
2016-03-05,2,NUCLEAR,0,10199
2016-03-05,2,GAS,0,1615
2016-03-05,2,HYDRO,0,4201
2016-03-05,2,WIND,0,373
2016-03-05,2,SOLAR,0,0
2016-03-05,2,BIOFUEL,0,28
2016-03-05,3,NUCLEAR,0,10199
2016-03-05,3,GAS,0,1558
2016-03-05,3,HYDRO,0,3989
2016-03-05,3,WIND,0,372
2016-03-05,3,SOLAR,0,0
2016-03-05,3,BIOFUEL,0,30
2016-03-05,4,NUCLEAR,0,10197
2016-03-05,4,GAS,0,1448
2016-03-05,4,HYDRO,0,4021
2016-03-05,4,WIND,0,381
2016-03-05,4,SOLAR,0,0
2016-03-05,4,BIOFUEL,0,34
2016-03-05,5,NUCLEAR,0,10203
2016-03-05,5,GAS,0,1388
2016-03-05,5,HYDRO,0,4053
2016-03-05,5,WIND,0,326
2016-03-05,5,SOLAR,0,0
2016-03-05,5,BIOFUEL,0,32
2016-03-05,6,NUCLEAR,0,10209
2016-03-05,6,GAS,0,1474
2016-03-05,6,HYDRO,0,4139
2016-03-05,6,WIND,0,255
2016-03-05,6,SOLAR,0,0
2016-03-05,6,BIOFUEL,0,27
2016-03-05,7,NUCLEAR,0,10205
2016-03-05,7,GAS,0,1728
2016-03-05,7,HYDRO,0,3971
2016-03-05,7,WIND,0,177
2016-03-05,7,SOLAR,0,1
2016-03-05,7,BIOFUEL,0,28
2016-03-05,8,NUCLEAR,0,10211
2016-03-05,8,GAS,0,1543
2016-03-05,8,HYDRO,0,4055
2016-03-05,8,WIND,0,354
2016-03-05,8,SOLAR,0,12
2016-03-05,8,BIOFUEL,0,59
2016-03-05,9,NUCLEAR,0,10204
2016-03-05,9,GAS,0,1486
2016-03-05,9,HYDRO,0,4455
2016-03-05,9,WIND,0,405
2016-03-05,9,SOLAR,0,42
2016-03-05,9,BIOFUEL,0,95
2016-03-05,10,NUCLEAR,0,10209
2016-03-05,10,GAS,0,1496
2016-03-05,10,HYDRO,0,5114
2016-03-05,10,WIND,0,364
2016-03-05,10,SOLAR,0,95
2016-03-05,10,BIOFUEL,0,185
2016-03-05,11,NUCLEAR,0,10220
2016-03-05,11,GAS,0,1491
2016-03-05,11,HYDRO,0,5325
2016-03-05,11,WIND,0,299
2016-03-05,11,SOLAR,0,121
2016-03-05,11,BIOFUEL,0,204
2016-03-05,12,NUCLEAR,0,10220
2016-03-05,12,GAS,0,1549
2016-03-05,12,HYDRO,0,4907
2016-03-05,12,WIND,0,237
2016-03-05,12,SOLAR,0,118
2016-03-05,12,BIOFUEL,0,203
2016-03-05,13,NUCLEAR,0,10220
2016-03-05,13,GAS,0,1680
2016-03-05,13,HYDRO,0,5064
2016-03-05,13,WIND,0,141
2016-03-05,13,SOLAR,0,114
2016-03-05,13,BIOFUEL,0,200
2016-03-05,14,NUCLEAR,0,10216
2016-03-05,14,GAS,0,1705
2016-03-05,14,HYDRO,0,5137
2016-03-05,14,WIND,0,87
2016-03-05,14,SOLAR,0,77
2016-03-05,14,BIOFUEL,0,172
2016-03-05,15,NUCLEAR,0,10218
2016-03-05,15,GAS,0,1419
2016-03-05,15,HYDRO,0,4700
2016-03-05,15,WIND,-1,76
2016-03-05,15,SOLAR,0,69
2016-03-05,15,BIOFUEL,0,152
2016-03-05,16,NUCLEAR,0,10214
2016-03-05,16,GAS,0,1394
2016-03-05,16,HYDRO,0,4820
2016-03-05,16,WIND,-1,90
2016-03-05,16,SOLAR,0,63
2016-03-05,16,BIOFUEL,0,162
2016-03-05,17,NUCLEAR,0,10213
2016-03-05,17,GAS,0,1770
2016-03-05,17,HYDRO,0,5274
2016-03-05,17,WIND,-1,109
2016-03-05,17,SOLAR,0,36
2016-03-05,17,BIOFUEL,0,137
2016-03-05,18,NUCLEAR,0,10210
2016-03-05,18,GAS,0,2117
2016-03-05,18,HYDRO,0,4991
2016-03-05,18,WIND,0,65
2016-03-05,18,SOLAR,0,7
2016-03-05,18,BIOFUEL,0,163
2016-03-05,19,NUCLEAR,0,10204
2016-03-05,19,GAS,0,2354
2016-03-05,19,HYDRO,0,5623
2016-03-05,19,WIND,0,105
2016-03-05,19,SOLAR,0,0
2016-03-05,19,BIOFUEL,0,201
2016-03-05,20,NUCLEAR,0,10206
2016-03-05,20,GAS,0,2608
2016-03-05,20,HYDRO,0,5487
2016-03-05,20,WIND,0,91
2016-03-05,20,SOLAR,0,0
2016-03-05,20,BIOFUEL,0,168
2016-03-05,21,NUCLEAR,0,10199
2016-03-05,21,GAS,0,2646
2016-03-05,21,HYDRO,0,5122
2016-03-05,21,WIND,0,139
2016-03-05,21,SOLAR,0,0
2016-03-05,21,BIOFUEL,0,187
2016-03-05,22,NUCLEAR,0,10199
2016-03-05,22,GAS,0,2489
2016-03-05,22,HYDRO,0,4568
2016-03-05,22,WIND,0,154
2016-03-05,22,SOLAR,0,0
2016-03-05,22,BIOFUEL,0,191
2016-03-05,23,NUCLEAR,0,10213
2016-03-05,23,GAS,0,1906
2016-03-05,23,HYDRO,0,4545
2016-03-05,23,WIND,0,173
2016-03-05,23,SOLAR,0,0
2016-03-05,23,BIOFUEL,0,165
2016-03-05,24,NUCLEAR,0,10210
2016-03-05,24,GAS,0,1693
2016-03-05,24,HYDRO,0,4305
2016-03-05,24,WIND,0,159
2016-03-05,24,SOLAR,0,0
2016-03-05,24,BIOFUEL,0,74
2016-03-06,1,NUCLEAR,0,10196
2016-03-06,1,GAS,0,1370
2016-03-06,1,HYDRO,0,4289
2016-03-06,1,WIND,0,157
2016-03-06,1,SOLAR,0,0
2016-03-06,1,BIOFUEL,0,30
2016-03-06,2,NUCLEAR,0,10206
2016-03-06,2,GAS,0,1291
2016-03-06,2,HYDRO,0,4273
2016-03-06,2,WIND,0,170
2016-03-06,2,SOLAR,0,0
2016-03-06,2,BIOFUEL,0,15
2016-03-06,3,NUCLEAR,0,10188
2016-03-06,3,GAS,0,1292
2016-03-06,3,HYDRO,0,3949
2016-03-06,3,WIND,0,175
2016-03-06,3,SOLAR,0,0
2016-03-06,3,BIOFUEL,0,14
2016-03-06,4,NUCLEAR,0,10205
2016-03-06,4,GAS,0,1337
2016-03-06,4,HYDRO,0,4018
2016-03-06,4,WIND,0,201
2016-03-06,4,SOLAR,0,0
2016-03-06,4,BIOFUEL,0,15
2016-03-06,5,NUCLEAR,0,10212
2016-03-06,5,GAS,0,1039
2016-03-06,5,HYDRO,0,3880
2016-03-06,5,WIND,0,193
2016-03-06,5,SOLAR,0,0
2016-03-06,5,BIOFUEL,0,16
2016-03-06,6,NUCLEAR,0,10206
2016-03-06,6,GAS,0,941
2016-03-06,6,HYDRO,0,4447
2016-03-06,6,WIND,0,202
2016-03-06,6,SOLAR,0,0
2016-03-06,6,BIOFUEL,0,15
2016-03-06,7,NUCLEAR,0,10216
2016-03-06,7,GAS,0,957
2016-03-06,7,HYDRO,0,4978
2016-03-06,7,WIND,-1,247
2016-03-06,7,SOLAR,0,1
2016-03-06,7,BIOFUEL,0,19
2016-03-06,8,NUCLEAR,0,10218
2016-03-06,8,GAS,0,921
2016-03-06,8,HYDRO,0,4753
2016-03-06,8,WIND,-1,308
2016-03-06,8,SOLAR,0,40
2016-03-06,8,BIOFUEL,0,38
2016-03-06,9,NUCLEAR,0,10213
2016-03-06,9,GAS,0,892
2016-03-06,9,HYDRO,0,4502
2016-03-06,9,WIND,-1,230
2016-03-06,9,SOLAR,0,53
2016-03-06,9,BIOFUEL,0,70
2016-03-06,10,NUCLEAR,0,10211
2016-03-06,10,GAS,0,888
2016-03-06,10,HYDRO,0,4260
2016-03-06,10,WIND,-1,421
2016-03-06,10,SOLAR,0,164
2016-03-06,10,BIOFUEL,0,85
2016-03-06,11,NUCLEAR,0,10212
2016-03-06,11,GAS,0,888
2016-03-06,11,HYDRO,0,4369
2016-03-06,11,WIND,0,572
2016-03-06,11,SOLAR,0,194
2016-03-06,11,BIOFUEL,0,151
2016-03-06,12,NUCLEAR,0,10217
2016-03-06,12,GAS,0,890
2016-03-06,12,HYDRO,0,4158
2016-03-06,12,WIND,0,907
2016-03-06,12,SOLAR,0,173
2016-03-06,12,BIOFUEL,0,120
2016-03-06,13,NUCLEAR,0,10217
2016-03-06,13,GAS,0,963
2016-03-06,13,HYDRO,0,4018
2016-03-06,13,WIND,0,1405
2016-03-06,13,SOLAR,0,167
2016-03-06,13,BIOFUEL,0,91
2016-03-06,14,NUCLEAR,0,10217
2016-03-06,14,GAS,0,1132
2016-03-06,14,HYDRO,0,3795
2016-03-06,14,WIND,0,1241
2016-03-06,14,SOLAR,0,176
2016-03-06,14,BIOFUEL,0,172
2016-03-06,15,NUCLEAR,0,10214
2016-03-06,15,GAS,0,1295
2016-03-06,15,HYDRO,0,3823
2016-03-06,15,WIND,-1,1201
2016-03-06,15,SOLAR,0,142
2016-03-06,15,BIOFUEL,0,189
2016-03-06,16,NUCLEAR,0,10217
2016-03-06,16,GAS,0,1357
2016-03-06,16,HYDRO,0,3791
2016-03-06,16,WIND,0,1499
2016-03-06,16,SOLAR,0,115
2016-03-06,16,BIOFUEL,0,192
2016-03-06,17,NUCLEAR,0,10221
2016-03-06,17,GAS,0,1330
2016-03-06,17,HYDRO,0,4203
2016-03-06,17,WIND,0,1517
2016-03-06,17,SOLAR,0,83
2016-03-06,17,BIOFUEL,0,178
2016-03-06,18,NUCLEAR,0,10219
