Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
2016-04-06,9,10093,915,4494,1970,63,64,17599
2016-04-06,10,10101,915,4613,2493,49,64,18235
2016-04-06,11,10101,913,4212,2512,45,65,17848
2016-04-06,12,10053,910,4127,2414,39,65,17608
2016-04-06,13,9997,910,4172,2410,49,63,17601
2016-04-06,14,9998,907,4148,2463,23,67,17606
2016-04-06,15,9991,906,4326,2442,20,62,17747
2016-04-06,16,9989,913,4357,2489,10,68,17826
2016-04-06,17,10117,907,4475,2362,5,68,17934
2016-04-06,18,10198,906,4418,2241,2,66,17831
2016-04-06,19,10201,905,4629,2301,0,67,18103
2016-04-06,20,10200,908,4550,2542,0,61,18261
2016-04-06,21,10191,906,4563,2043,0,49,17752
2016-04-06,22,10192,906,4274,1696,0,50,17118
2016-04-06,23,10196,901,3968,762,0,38,15865
2016-04-06,24,9979,902,3661,467,0,27,15036
2016-04-07,1,9449,900,3626,711,0,19,14705
2016-04-07,2,9352,904,3586,479,0,19,14340
2016-04-07,3,9317,902,3597,344,0,19,14179
2016-04-07,4,9053,905,3622,641,0,17,14238
2016-04-07,5,9045,903,3656,1357,0,19,14980
2016-04-07,6,9117,899,4176,2075,0,25,16292
2016-04-07,7,9867,916,4773,1984,2,29,17571
2016-04-07,8,10201,906,4521,1596,7,30,17261
2016-04-07,9,10192,907,4745,1327,14,30,17215
2016-04-07,10,10187,906,4855,1163,34,30,17175
2016-04-07,11,10188,907,4841,1012,38,30,17016
2016-04-07,12,10189,901,4776,911,50,30,16857
2016-04-07,13,10212,905,4612,880,62,30,16701
2016-04-07,14,10171,905,4456,976,80,29,16617
2016-04-07,15,10168,906,4463,975,73,29,16614
2016-04-07,16,10177,906,4501,982,52,30,16648
2016-04-07,17,10177,908,4459,1823,25,30,17422
2016-04-07,18,10172,912,4741,1617,11,32,17485
2016-04-07,19,10174,911,4761,1842,2,32,17722
2016-04-07,20,10175,911,4761,2137,0,35,18019
2016-04-07,21,10164,916,4344,2083,0,31,17538
2016-04-07,22,9785,908,3716,2205,0,30,16644
2016-04-07,23,9431,905,3782,2056,0,21,16195
2016-04-07,24,9288,906,3731,1384,0,17,15326
2016-04-08,1,9294,909,3736,1010,0,15,14964
2016-04-08,2,9289,978,3748,771,0,15,14801
2016-04-08,3,9289,1001,3762,695,0,16,14763
2016-04-08,4,9285,1045,3740,826,0,15,14911
2016-04-08,5,9286,1193,3723,1398,0,18,15618
2016-04-08,6,9276,1305,4076,2126,0,24,16807
2016-04-08,7,9303,1311,4717,2089,2,29,17451
2016-04-08,8,9312,1326,5067,1867,18,29,17619
2016-04-08,9,9309,1353,4884,1792,44,29,17411
2016-04-08,10,9297,1383,4874,1435,90,29,17108
2016-04-08,11,9292,1399,4848,1084,102,29,16754
2016-04-08,12,9300,1229,4846,1022,114,29,16540
2016-04-08,13,9304,1178,4746,846,129,31,16234
2016-04-08,14,9303,1430,4565,700,115,32,16145
2016-04-08,15,9297,1770,4531,596,130,30,16354
2016-04-08,16,9294,1753,4626,388,99,29,16189
2016-04-08,17,9286,1711,4774,540,74,29,16414
2016-04-08,18,9290,1712,4987,529,27,29,16574
2016-04-08,19,9288,1743,5328,644,3,29,17035
2016-04-08,20,9284,1979,5882,604,0,29,17778
2016-04-08,21,9285,1829,5388,811,0,29,17342
2016-04-08,22,9287,1156,5000,1106,0,30,16579
2016-04-08,23,9287,883,4295,1397,0,20,15882
2016-04-08,24,9277,869,3751,1207,0,17,15121
2016-04-09,1,9299,880,3525,1002,0,15,14721
2016-04-09,2,9300,871,3552,784,0,14,14521
2016-04-09,3,9299,847,3571,629,0,15,14361
2016-04-09,4,9301,868,3578,573,0,16,14336
2016-04-09,5,9294,877,3565,805,0,15,14556
2016-04-09,6,9292,881,3538,1275,0,15,15001
2016-04-09,7,9300,881,3721,1486,19,18,15425
2016-04-09,8,9300,886,4043,1511,65,17,15822
2016-04-09,9,9296,883,4167,1215,121,17,15699
2016-04-09,10,9296,852,4257,964,149,15,15533
2016-04-09,11,9295,851,4108,1052,184,16,15506
2016-04-09,12,9293,849,3853,1154,195,15,15359
2016-04-09,13,9292,874,3677,1169,183,15,15210
2016-04-09,14,9329,890,3640,901,161,15,14936
2016-04-09,15,9364,991,3718,649,125,14,14861
2016-04-09,16,9366,1151,3835,714,65,14,15145
2016-04-09,17,9361,1268,4156,846,68,14,15713
2016-04-09,18,9368,1252,4423,980,40,14,16077
2016-04-09,19,9384,1309,4821,998,4,13,16529
2016-04-09,20,9378,1491,5520,594,0,14,16997
2016-04-09,21,9360,1587,5757,354,0,14,17072
2016-04-09,22,9382,1480,5573,226,0,13,16674
2016-04-09,23,9380,1152,5010,221,0,14,15777
2016-04-09,24,9385,948,4516,212,0,15,15076
2016-04-10,1,9387,895,4119,267,0,16,14684
2016-04-10,2,9386,895,3905,253,0,16,14455
2016-04-10,3,9386,896,3624,355,0,16,14277
2016-04-10,4,9389,895,3542,494,0,15,14335
2016-04-10,5,9388,895,3571,650,0,15,14519
2016-04-10,6,9393,890,3683,869,1,17,14853
2016-04-10,7,9393,890,3980,717,21,16,15017
2016-04-10,8,9392,862,4009,1002,69,15,15349
2016-04-10,9,9388,849,4117,985,115,15,15469
2016-04-10,10,9392,834,4000,1538,120,15,15899
2016-04-10,11,9396,826,3941,1862,81,19,16125
2016-04-10,12,9402,819,3908,1764,92,17,16002
2016-04-10,13,9408,817,3908,1577,75,16,15801
2016-04-10,14,9338,834,3925,1571,72,17,15757
2016-04-10,15,9404,874,4058,1464,92,15,15907
2016-04-10,16,9407,870,4185,2043,69,16,16590
2016-04-10,17,9409,871,4557,2371,22,16,17246
2016-04-10,18,9412,874,5042,2090,3,16,17437
2016-04-10,19,9411,890,5750,1615,0,16,17682
2016-04-10,20,9402,921,5701,1469,0,17,17510
2016-04-10,21,9402,867,5121,1604,0,16,17010
2016-04-10,22,9412,880,4746,1548,0,16,16602
2016-04-10,23,9407,878,4109,1582,0,16,15992
2016-04-10,24,9409,872,3725,1592,0,16,15614
2016-04-11,1,9399,872,3574,1286,0,16,15147
2016-04-11,2,9392,878,3570,956,0,15,14811
2016-04-11,3,9395,876,3565,716,0,17,14569
2016-04-11,4,9400,875,3574,952,0,17,14818
2016-04-11,5,9403,854,3566,1544,0,24,15391
2016-04-11,6,9405,866,4160,2099,0,24,16554
2016-04-11,7,9404,871,4952,1939,0,40,17206
2016-04-11,8,9398,881,5200,1981,1,49,17510
2016-04-11,9,9401,890,5086,1923,3,47,17350
2016-04-11,10,9401,889,5002,1906,5,48,17251
2016-04-11,11,9402,927,5096,1708,4,53,17190
2016-04-11,12,9399,1027,5035,1448,4,50,16963
2016-04-11,13,9398,1215,4592,1585,7,47,16844
2016-04-11,14,9399,1297,4442,1325,7,51,16521
2016-04-11,15,9399,1433,4678,1032,6,44,16592
2016-04-11,16,9398,1504,4652,1469,3,36,17062
2016-04-11,17,9398,1419,4512,1795,1,32,17157
2016-04-11,18,9398,1344,4638,1720,0,33,17133
2016-04-11,19,9398,1328,4639,1766,0,33,17164
2016-04-11,20,9393,1317,4632,1896,0,31,17269
2016-04-11,21,9388,1269,4601,1818,0,31,17107
2016-04-11,22,9382,946,4548,1554,0,31,16461
2016-04-11,23,9392,901,4042,1177,0,20,15532
2016-04-11,24,9393,908,3532,1006,0,17,14856
2016-04-12,1,9390,909,3435,760,0,22,14516
2016-04-12,2,9384,911,3381,626,0,16,14318
2016-04-12,3,9383,913,3340,627,0,15,14278
2016-04-12,4,9378,912,3421,754,0,14,14479
2016-04-12,5,9386,914,3542,1182,0,19,15043
2016-04-12,6,9393,914,4002,1833,0,23,16165
2016-04-12,7,9389,905,4405,1532,14,31,16276
2016-04-12,8,9392,888,4480,1661,47,30,16498
2016-04-12,9,9388,888,4402,1563,81,32,16354
2016-04-12,10,9390,905,4453,1914,87,31,16780
2016-04-12,11,9392,929,4500,1916,45,30,16812
2016-04-12,12,9393,943,4298,1981,60,30,16705
2016-04-12,13,9394,1005,4293,1774,35,31,16532
2016-04-12,14,9390,1209,4376,1365,47,31,16418
2016-04-12,15,9388,1474,4396,962,14,46,16280
2016-04-12,16,9383,1736,4391,806,62,74,16452
2016-04-12,17,9386,1871,4362,838,26,86,16569
2016-04-12,18,9383,1898,4592,663,17,87,16640
2016-04-12,19,9381,1903,4927,565,1,132,16909
2016-04-12,20,9378,2134,5679,317,0,194,17702
2016-04-12,21,9362,2252,5594,227,0,194,17629
2016-04-12,22,9360,1578,5146,180,0,195,16459
2016-04-12,23,9375,1071,5011,113,0,147,15717
2016-04-12,24,9379,923,4480,89,0,37,14908
2016-04-13,1,9378,923,4015,131,0,13,14460
2016-04-13,2,9371,939,4093,148,0,12,14563
2016-04-13,3,9373,1042,3906,187,0,13,14521
2016-04-13,4,9377,1227,3786,215,0,15,14620
2016-04-13,5,9371,1481,4271,212,0,19,15354
2016-04-13,6,9383,2089,4884,234,1,24,16615
2016-04-13,7,9378,2023,4953,312,16,30,16712
2016-04-13,8,9378,1899,4701,281,47,30,16336
2016-04-13,9,9372,1900,4519,179,76,31,16077
2016-04-13,10,9379,1899,4501,108,41,33,15961
2016-04-13,11,9378,1582,4174,170,82,42,15428
2016-04-13,12,9377,1422,4058,200,91,44,15192
2016-04-13,13,9368,1401,4086,183,92,32,15162
2016-04-13,14,9367,1569,4015,74,39,28,15092
2016-04-13,15,9366,1685,4067,93,56,25,15292
2016-04-13,16,9366,1686,4186,143,19,55,15455
2016-04-13,17,9364,1713,4506,207,37,148,15975
2016-04-13,18,9360,1713,4942,224,17,176,16432
2016-04-13,19,9360,1725,4909,231,1,194,16420
2016-04-13,20,9358,1729,5032,286,0,184,16589
2016-04-13,21,9357,1753,5213,420,0,186,16929
2016-04-13,22,9356,1731,4408,546,0,160,16201
2016-04-13,23,9359,1112,4073,707,0,51,15302
2016-04-13,24,9360,931,3817,785,0,20,14913
2016-04-14,1,9359,918,3518,797,0,19,14611
2016-04-14,2,9360,922,3482,515,0,18,14297
2016-04-14,3,9190,1034,3498,598,0,18,14338
2016-04-14,4,9110,1232,3507,646,0,18,14513
2016-04-14,5,9111,1337,3597,954,1,22,15022
2016-04-14,6,9297,1380,4466,1094,2,28,16267
2016-04-14,7,9356,1521,4318,1143,22,33,16393
2016-04-14,8,9352,1520,4339,790,49,35,16085
2016-04-14,9,9352,1508,4175,522,137,37,15731
2016-04-14,10,9335,1498,4208,462,182,35,15720
2016-04-14,11,9351,1032,3999,596,190,35,15203
2016-04-14,12,9357,890,3874,640,191,35,14987
2016-04-14,13,9349,896,3782,658,187,34,14906
2016-04-14,14,9348,902,3661,590,185,34,14720
2016-04-14,15,9348,902,3601,570,184,34,14639
2016-04-14,16,9340,897,3793,569,164,34,14797
2016-04-14,17,9340,894,4239,698,107,34,15312
2016-04-14,18,9343,897,4459,719,41,36,15495
2016-04-14,19,9341,900,5091,810,4,39,16185
2016-04-14,20,9327,962,5529,1019,0,35,16872
2016-04-14,21,9325,921,5093,1361,0,35,16735
2016-04-14,22,9334,906,4307,1428,0,35,16010
2016-04-14,23,9358,905,4035,977,0,25,15300
2016-04-14,24,9253,913,3793,501,0,22,14482
2016-04-15,1,9015,921,3481,613,0,19,14049
2016-04-15,2,8813,935,3473,578,0,19,13818
2016-04-15,3,8813,936,3484,473,0,18,13724
2016-04-15,4,8815,935,3578,618,0,18,13964
2016-04-15,5,8818,936,3576,1217,0,25,14572
2016-04-15,6,9187,934,4071,1273,1,30,15496
2016-04-15,7,9372,940,4139,1356,15,34,15856
2016-04-15,8,9365,938,4601,979,76,34,15993
2016-04-15,9,9358,933,4615,714,144,40,15804
2016-04-15,10,9365,927,4447,643,183,44,15609
2016-04-15,11,9365,924,4398,476,189,54,15406
2016-04-15,12,9358,922,3919,430,189,54,14872
2016-04-15,13,9357,917,3762,384,189,56,14665
2016-04-15,14,9356,915,3847,277,187,57,14639
2016-04-15,15,9357,913,3805,289,186,45,14595
2016-04-15,16,9354,908,3841,392,161,35,14691
2016-04-15,17,9357,909,3811,626,105,35,14843
2016-04-15,18,9354,912,4315,899,41,35,15556
2016-04-15,19,9355,923,4811,1126,4,35,16254
2016-04-15,20,9346,928,4899,1683,0,35,16891
2016-04-15,21,9332,933,4800,1611,0,35,16711
2016-04-15,22,9346,908,4202,1731,0,35,16222
2016-04-15,23,9350,525,4053,1245,0,23,15196
2016-04-15,24,9344,447,3894,729,0,8,14422
2016-04-16,1,9343,446,3471,590,0,2,13852
2016-04-16,2,9153,447,3341,721,0,2,13664
2016-04-16,3,9097,444,3269,804,0,2,13616
2016-04-16,4,9089,444,3371,811,0,2,13717
2016-04-16,5,9089,444,3537,883,1,2,13956
2016-04-16,6,9225,446,3556,1152,1,2,14382
2016-04-16,7,9341,444,3567,1295,20,2,14669
2016-04-16,8,9338,446,4072,938,78,2,14874
2016-04-16,9,9330,446,4581,437,144,2,14940
2016-04-16,10,9330,444,4606,280,185,3,14848
2016-04-16,11,9330,439,4690,192,192,3,14846
2016-04-16,12,9329,436,4616,160,193,3,14737
2016-04-16,13,9326,437,4306,161,193,3,14426
2016-04-16,14,9328,437,4036,209,192,3,14205
2016-04-16,15,9286,474,3945,246,190,3,14144
2016-04-16,16,9324,524,3945,331,163,3,14290
2016-04-16,17,9320,590,4590,452,107,3,15062
2016-04-16,18,9327,646,5178,437,42,2,15632
2016-04-16,19,9327,646,5619,500,4,2,16098
2016-04-16,20,9317,651,5565,675,0,6,16214
2016-04-16,21,9312,653,5479,880,0,2,16326
2016-04-16,22,9320,650,4990,1047,0,0,16007
2016-04-16,23,9320,649,4109,1010,0,0,15088
2016-04-16,24,9324,484,3905,648,0,0,14361
2016-04-17,1,9322,451,3508,716,0,0,13997
2016-04-17,2,9320,449,3340,617,0,0,13726
2016-04-17,3,9322,442,3354,601,0,0,13719
2016-04-17,4,9317,440,3386,559,0,0,13702
2016-04-17,5,9320,440,3528,570,0,0,13858
2016-04-17,6,9321,439,3962,440,1,0,14163
2016-04-17,7,9316,439,4232,363,19,0,14369
2016-04-17,8,9316,440,4507,200,77,0,14540
2016-04-17,9,9311,441,4864,81,138,0,14835
2016-04-17,10,9311,439,5038,50,186,0,15024
2016-04-17,11,9305,442,5229,33,193,0,15202
2016-04-17,12,9306,443,5122,62,193,0,15126
2016-04-17,13,9303,442,4917,113,193,0,14968
2016-04-17,14,9308,488,4581,187,191,0,14755
2016-04-17,15,9306,581,4528,181,190,0,14786
2016-04-17,16,9303,675,4739,161,161,1,15040
2016-04-17,17,9302,638,5236,213,106,1,15496
2016-04-17,18,9299,583,5488,244,42,0,15656
2016-04-17,19,9293,709,5585,196,5,0,15788
2016-04-17,20,9293,741,5920,242,0,0,16196
2016-04-17,21,9290,791,5922,207,0,0,16210
2016-04-17,22,9292,699,5621,161,0,0,15773
2016-04-17,23,9287,485,5093,157,0,0,15022
2016-04-17,24,9298,322,4476,196,0,0,14292
2016-04-18,1,9301,336,3856,188,0,13,13694
2016-04-18,2,9305,370,3952,177,0,18,13822
2016-04-18,3,9306,431,3713,133,0,19,13602
2016-04-18,4,9303,493,3650,114,0,21,13581
2016-04-18,5,9303,592,3848,104,0,39,13886
2016-04-18,6,9301,704,4325,118,2,42,14492
2016-04-18,7,9297,900,5172,116,24,51,15560
2016-04-18,8,9298,1188,4839,133,82,57,15597
2016-04-18,9,9292,1151,4577,92,143,55,15310
2016-04-18,10,9295,1163,4544,150,182,56,15390
2016-04-18,11,9294,1204,4417,211,193,55,15374
2016-04-18,12,9296,1146,4482,305,192,57,15478
2016-04-18,13,9295,1137,4431,386,192,53,15494
2016-04-18,14,9296,1168,4347,424,191,54,15480
2016-04-18,15,9296,1148,4380,509,172,56,15561
2016-04-18,16,9295,1192,4644,757,130,57,16075
2016-04-18,17,9292,1295,4883,781,91,56,16398
2016-04-18,18,9306,1431,5147,829,30,51,16794
2016-04-18,19,9308,1461,5129,989,4,47,16938
2016-04-18,20,9297,1410,5404,953,0,35,17099
2016-04-18,21,9296,1519,5236,1046,0,34,17131
2016-04-18,22,9294,1361,4420,871,0,34,15980
2016-04-18,23,9302,1153,4098,773,0,23,15349
2016-04-18,24,9303,970,3670,390,0,20,14353
2016-04-19,1,9140,952,3505,238,0,21,13856
2016-04-19,2,8772,951,3537,446,0,21,13727
2016-04-19,3,8745,916,3482,515,0,20,13678
2016-04-19,4,8749,924,3502,629,0,21,13825
2016-04-19,5,8794,929,3456,1199,0,23,14401
2016-04-19,6,9053,924,4123,1333,1,30,15464
2016-04-19,7,9052,935,4645,1214,19,35,15900
2016-04-19,8,9242,938,4929,518,15,36,15678
2016-04-19,9,9303,938,4806,282,49,35,15413
2016-04-19,10,9310,943,4163,585,169,35,15205
2016-04-19,11,9314,954,4125,537,193,35,15158
2016-04-19,12,9313,958,4189,440,193,35,15128
2016-04-19,13,9311,968,4167,433,184,36,15099
2016-04-19,14,9305,966,4138,305,174,36,14924
2016-04-19,15,9313,964,4090,424,182,36,15009
2016-04-19,16,9307,956,4197,502,146,36,15144
2016-04-19,17,9305,963,4285,501,98,36,15188
2016-04-19,18,9306,966,4697,531,44,36,15580
2016-04-19,19,9308,875,5049,503,6,36,15777
2016-04-19,20,9299,997,5544,551,0,36,16427
2016-04-19,21,9294,1302,5244,554,0,36,16430
2016-04-19,22,9290,1289,4369,536,0,36,15520
2016-04-19,23,9296,1100,3851,565,0,24,14836
2016-04-19,24,9105,974,3718,329,0,20,14146
2016-04-20,1,8649,976,3685,324,0,20,13654
2016-04-20,2,8451,976,3653,377,0,19,13476
2016-04-20,3,8449,976,3639,316,0,19,13399
2016-04-20,4,8453,977,3671,460,0,20,13581
2016-04-20,5,8891,837,3799,1106,1,28,14662
2016-04-20,6,9068,838,3862,1355,3,33,15159
2016-04-20,7,9180,844,3885,1409,26,36,15380
2016-04-20,8,9265,844,3905,768,89,0,14871
2016-04-20,9,9302,975,4276,487,154,36,15230
2016-04-20,10,9303,979,4190,438,166,36,15112
2016-04-20,11,9302,970,4178,439,169,36,15094
2016-04-20,12,9302,979,3872,787,194,36,15170
2016-04-20,13,9149,975,3984,831,194,37,15170
2016-04-20,14,9211,986,3924,609,192,36,14958
2016-04-20,15,9301,1007,3907,658,179,36,15088
2016-04-20,16,9300,1136,4156,445,165,36,15238
2016-04-20,17,9298,1148,4382,378,97,36,15339
2016-04-20,18,9302,1148,4454,596,39,36,15575
2016-04-20,19,9302,1164,4999,1017,6,37,16525
2016-04-20,20,9293,1034,5469,1335,0,36,17167
2016-04-20,21,9282,989,4864,1766,0,37,16938
2016-04-20,22,9292,972,4042,1465,0,37,15808
2016-04-20,23,9300,967,3631,1283,0,27,15208
2016-04-20,24,9299,968,3601,562,0,24,14454
2016-04-21,1,9149,968,3643,270,0,23,14053
2016-04-21,2,8877,964,3453,641,0,22,13957
2016-04-21,3,8733,969,3514,571,0,22,13809
2016-04-21,4,8734,964,3586,647,0,23,13954
2016-04-21,5,8984,975,3805,631,0,25,14420
2016-04-21,6,9293,1149,4985,397,2,32,15858
2016-04-21,7,9299,1264,5105,363,24,35,16090
2016-04-21,8,9302,1246,5201,273,61,36,16119
2016-04-21,9,9304,1023,5399,254,110,36,16126
2016-04-21,10,9298,964,4984,400,134,35,15815
2016-04-21,11,9295,987,4578,570,131,35,15596
2016-04-21,12,9294,991,4533,642,126,35,15621
2016-04-21,13,9292,996,4554,914,125,35,15916
2016-04-21,14,9307,1012,4523,1397,100,35,16374
2016-04-21,15,9310,1014,4388,1392,77,35,16216
2016-04-21,16,9310,1036,4418,1797,43,35,16639
2016-04-21,17,9310,1215,4501,1640,37,35,16738
2016-04-21,18,9310,1232,4548,1652,8,35,16785
2016-04-21,19,9307,1212,4582,1785,1,35,16922
2016-04-21,20,9298,1223,4737,1697,0,35,16990
2016-04-21,21,9291,1222,4707,1550,0,35,16805
2016-04-21,22,9294,1055,4323,1389,0,36,16097
2016-04-21,23,9305,1009,3978,1046,0,27,15365
2016-04-21,24,9307,969,3727,579,0,22,14604
2016-04-22,1,9148,960,3615,457,0,23,14203
2016-04-22,2,9053,960,3557,249,0,24,13843
2016-04-22,3,8824,959,3626,427,0,21,13857
2016-04-22,4,8749,962,3682,538,0,21,13952
2016-04-22,5,8992,961,3772,668,1,25,14419
2016-04-22,6,9299,947,4427,469,1,28,15171
2016-04-22,7,9310,1002,5164,464,9,34,15983
2016-04-22,8,9310,1041,5346,402,33,34,16166
2016-04-22,9,9310,1210,5401,314,83,34,16352
2016-04-22,10,9307,1324,4689,385,87,34,15826
2016-04-22,11,9308,1234,4480,418,154,34,15628
2016-04-22,12,9300,1007,4563,603,142,34,15649
2016-04-22,13,9294,1041,4531,879,114,34,15893
2016-04-22,14,9303,1056,4400,776,133,35,15703
2016-04-22,15,9304,1215,4421,705,98,35,15778
2016-04-22,16,9289,1237,4160,775,31,35,15527
2016-04-22,17,9286,1221,4115,1206,18,35,15881
2016-04-22,18,9295,1211,4264,1788,12,35,16605
2016-04-22,19,9300,1202,4641,1725,3,35,16906
2016-04-22,20,9297,1207,4665,2059,0,35,17263
2016-04-22,21,9292,1057,4602,1944,0,35,16930
2016-04-22,22,9291,945,4252,1640,0,35,16163
2016-04-22,23,9299,508,4087,1722,0,26,15642
2016-04-22,24,9304,400,4074,1103,0,14,14895
2016-04-23,1,9303,399,4064,537,0,2,14305
2016-04-23,2,9294,399,3709,694,0,2,14098
2016-04-23,3,9272,400,3662,547,0,2,13883
2016-04-23,4,9265,395,3676,625,0,2,13963
2016-04-23,5,9263,398,3683,698,0,2,14044
2016-04-23,6,9272,399,3647,1040,3,2,14363
2016-04-23,7,9267,397,4016,961,23,3,14667
2016-04-23,8,9260,387,4106,1220,79,4,15056
2016-04-23,9,9259,385,4493,951,157,3,15248
2016-04-23,10,9255,384,4612,891,190,3,15335
2016-04-23,11,9266,383,4690,837,192,3,15371
2016-04-23,12,9259,383,4665,804,193,3,15307
2016-04-23,13,9257,420,4399,649,186,3,14914
2016-04-23,14,9225,430,4390,517,182,3,14747
2016-04-23,15,9287,459,4403,318,187,4,14658
2016-04-23,16,9299,509,4427,445,170,3,14853
2016-04-23,17,9301,558,4631,702,112,3,15307
2016-04-23,18,9298,588,5162,552,47,3,15650
2016-04-23,19,9284,591,5639,433,6,3,15956
2016-04-23,20,9282,593,5900,360,0,3,16138
2016-04-23,21,9276,590,5813,434,0,3,16116
2016-04-23,22,9285,588,5358,347,0,3,15581
2016-04-23,23,9289,588,4923,262,0,3,15065
2016-04-23,24,9287,433,4367,256,0,3,14346
2016-04-24,1,9293,387,3955,185,0,3,13823
2016-04-24,2,9293,387,4033,175,0,3,13891
2016-04-24,3,9289,386,3802,199,0,3,13679
2016-04-24,4,9305,387,3790,289,0,3,13774
2016-04-24,5,9328,385,4001,309,0,3,14026
2016-04-24,6,9332,385,4050,361,2,3,14133
2016-04-24,7,9333,381,4376,219,23,3,14335
2016-04-24,8,9328,387,4704,220,71,3,14713
2016-04-24,9,9322,385,5051,75,124,3,14960
2016-04-24,10,9319,434,5256,78,150,3,15240
2016-04-24,11,9320,395,4947,135,172,3,14972
2016-04-24,12,9317,393,4664,183,178,3,14738
2016-04-24,13,9316,444,4656,179,187,7,14789
2016-04-24,14,9317,531,4594,196,156,8,14802
2016-04-24,15,9316,583,5021,123,109,3,15155
2016-04-24,16,9311,584,5119,83,121,3,15221
2016-04-24,17,9312,585,5374,110,54,3,15438
2016-04-24,18,9329,604,5648,149,14,3,15747
2016-04-24,19,9331,639,5658,240,3,3,15874
2016-04-24,20,9344,622,5119,570,0,2,15657
2016-04-24,21,9344,585,5125,618,0,2,15674
2016-04-24,22,9342,435,5035,714,0,2,15528
2016-04-24,23,9341,385,4352,771,0,7,14856
2016-04-24,24,9344,386,4078,615,0,14,14437
2016-04-25,1,9338,386,3669,686,0,16,14095
2016-04-25,2,9339,388,3677,523,0,16,13943
2016-04-25,3,9351,396,3622,690,0,16,14075
2016-04-25,4,9348,439,3617,682,0,18,14104
2016-04-25,5,9355,504,3893,1071,0,23,14846
2016-04-25,6,9507,633,4142,1480,1,29,15792
2016-04-25,7,9336,815,4521,1809,9,41,16531
2016-04-25,8,9330,849,4924,1883,24,51,17061
2016-04-25,9,9331,829,5208,1998,60,51,17477
2016-04-25,10,9330,932,5254,1638,84,48,17286
2016-04-25,11,9329,929,4724,1595,155,53,16785
2016-04-25,12,9324,862,4361,1778,166,48,16539
2016-04-25,13,9320,863,4276,1825,171,47,16502
2016-04-25,14,9318,828,4350,1727,152,37,16412
2016-04-25,15,9326,848,4407,1889,96,51,16617
2016-04-25,16,9380,853,4774,1750,64,79,16900
2016-04-25,17,9578,837,5362,1543,25,87,17432
2016-04-25,18,9580,835,5152,1673,14,87,17341
2016-04-25,19,9603,854,5158,1959,4,86,17664
2016-04-25,20,9639,835,5055,2031,0,86,17646
2016-04-25,21,9680,845,4884,1982,0,43,17434
2016-04-25,22,9672,850,4412,1791,0,34,16759
2016-04-25,23,9866,852,4099,1317,0,33,16167
2016-04-25,24,9941,893,3877,440,0,27,15178
2016-04-26,1,9942,904,3761,416,0,18,15041
2016-04-26,2,9670,905,3603,302,0,18,14498
2016-04-26,3,9152,930,3606,629,0,19,14336
2016-04-26,4,9067,939,3762,782,0,21,14571
2016-04-26,5,9064,980,4070,805,0,30,14949
2016-04-26,6,9326,890,5059,890,0,52,16217
2016-04-26,7,9905,944,5248,935,2,94,17128
2016-04-26,8,9926,1208,5105,1167,9,177,17592
2016-04-26,9,9921,1313,4738,1237,33,217,17459
2016-04-26,10,9917,1318,4786,885,51,219,17176
2016-04-26,11,9915,1393,4730,887,113,219,17257
2016-04-26,12,9886,1381,4915,760,122,218,17282
2016-04-26,13,9864,1550,4804,640,122,216,17196
2016-04-26,14,9857,1626,4551,458,78,217,16787
2016-04-26,15,9870,1601,4573,280,123,217,16664
2016-04-26,16,9867,1603,4644,434,122,222,16892
2016-04-26,17,9865,1600,4951,686,81,226,17409
2016-04-26,18,9870,1606,5009,246,31,218,16980
2016-04-26,19,9870,1608,5035,539,5,217,17274
2016-04-26,20,9868,1602,5223,517,0,177,17387
2016-04-26,21,9867,1601,5624,541,0,90,17723
2016-04-26,22,9863,1118,4900,471,0,49,16401
2016-04-26,23,9871,908,4542,375,0,31,15727
2016-04-26,24,9883,909,4182,229,0,24,15227
2016-04-27,1,9619,907,3784,423,0,19,14752
2016-04-27,2,9501,907,3652,580,0,18,14658
2016-04-27,3,9528,906,3574,560,0,18,14586
2016-04-27,4,9558,906,3615,596,0,22,14697
2016-04-27,5,9576,909,4072,577,0,29,15163
2016-04-27,6,10062,909,4523,707,3,54,16258
2016-04-27,7,10105,929,4746,799,33,103,16715
2016-04-27,8,10100,937,5108,441,96,182,16864
2016-04-27,9,10069,939,4867,269,159,216,16519
2016-04-27,10,10071,938,4632,251,189,218,16299
2016-04-27,11,10069,938,4626,174,158,218,16183
2016-04-27,12,10069,928,4492,118,77,218,15902
2016-04-27,13,10067,923,4161,251,153,218,15773
2016-04-27,14,9894,927,4131,275,67,218,15512
2016-04-27,15,9838,993,3932,716,189,218,15886
2016-04-27,16,10039,1091,3892,654,166,218,16060
2016-04-27,17,10087,1130,4404,769,109,219,16718
2016-04-27,18,10089,1107,4823,801,46,221,17087
2016-04-27,19,10089,1109,5082,528,5,227,17040
2016-04-27,20,10088,1105,5312,765,0,167,17437
2016-04-27,21,10081,1100,5336,891,0,57,17465
2016-04-27,22,10086,1100,4802,950,0,38,16976
2016-04-27,23,10105,926,4341,894,0,29,16295
2016-04-27,24,10127,866,3805,522,0,20,15340
2016-04-28,1,9864,883,3656,403,0,19,14825
2016-04-28,2,9571,882,3741,374,0,19,14587
2016-04-28,3,9573,890,3735,383,0,20,14601
2016-04-28,4,9583,887,3681,535,0,23,14709
