DeliveryYear,Day,Hour,Fuel,OutputQuality,Output
2020,2020-01-20,4,GAS,-1,928
2020,2020-01-20,4,HYDRO,0,4216
2020,2020-01-20,4,WIND,0,1039
2020,2020-01-20,4,SOLAR,0,0
2020,2020-01-20,4,BIOFUEL,0,17
2020,2020-01-20,5,NUCLEAR,0,10834
2020,2020-01-20,5,GAS,-1,1372
2020,2020-01-20,5,HYDRO,0,4097
2020,2020-01-20,5,WIND,0,791
2020,2020-01-20,5,SOLAR,0,0
2020,2020-01-20,5,BIOFUEL,0,20
2020,2020-01-20,6,NUCLEAR,0,10857
2020,2020-01-20,6,GAS,-1,2092
2020,2020-01-20,6,HYDRO,0,4125
2020,2020-01-20,6,WIND,0,698
2020,2020-01-20,6,SOLAR,0,0
2020,2020-01-20,6,BIOFUEL,0,57
2020,2020-01-20,7,NUCLEAR,0,10864
2020,2020-01-20,7,GAS,-1,2847
2020,2020-01-20,7,HYDRO,0,4611
2020,2020-01-20,7,WIND,0,678
2020,2020-01-20,7,SOLAR,0,0
2020,2020-01-20,7,BIOFUEL,0,92
2020,2020-01-20,8,NUCLEAR,0,10856
2020,2020-01-20,8,GAS,-1,3178
2020,2020-01-20,8,HYDRO,0,4943
2020,2020-01-20,8,WIND,0,609
2020,2020-01-20,8,SOLAR,0,1
2020,2020-01-20,8,BIOFUEL,0,97
2020,2020-01-20,9,NUCLEAR,0,10838
2020,2020-01-20,9,GAS,-1,3338
2020,2020-01-20,9,HYDRO,0,5028
2020,2020-01-20,9,WIND,0,578
2020,2020-01-20,9,SOLAR,0,25
2020,2020-01-20,9,BIOFUEL,0,119
2020,2020-01-20,10,NUCLEAR,0,10841
2020,2020-01-20,10,GAS,-1,3507
2020,2020-01-20,10,HYDRO,0,4793
2020,2020-01-20,10,WIND,0,518
2020,2020-01-20,10,SOLAR,0,97
2020,2020-01-20,10,BIOFUEL,0,177
2020,2020-01-20,11,NUCLEAR,0,10795
2020,2020-01-20,11,GAS,-1,3412
2020,2020-01-20,11,HYDRO,0,4752
2020,2020-01-20,11,WIND,0,398
2020,2020-01-20,11,SOLAR,0,168
2020,2020-01-20,11,BIOFUEL,0,150
2020,2020-01-20,12,NUCLEAR,0,10846
2020,2020-01-20,12,GAS,-1,3104
2020,2020-01-20,12,HYDRO,0,4613
2020,2020-01-20,12,WIND,0,353
2020,2020-01-20,12,SOLAR,0,204
2020,2020-01-20,12,BIOFUEL,0,128
2020,2020-01-20,13,NUCLEAR,0,10844
2020,2020-01-20,13,GAS,-1,3347
2020,2020-01-20,13,HYDRO,0,4609
2020,2020-01-20,13,WIND,0,393
2020,2020-01-20,13,SOLAR,0,220
2020,2020-01-20,13,BIOFUEL,0,139
2020,2020-01-20,14,NUCLEAR,0,10848
2020,2020-01-20,14,GAS,-1,3404
2020,2020-01-20,14,HYDRO,0,4290
2020,2020-01-20,14,WIND,0,479
2020,2020-01-20,14,SOLAR,0,218
2020,2020-01-20,14,BIOFUEL,0,101
2020,2020-01-20,15,NUCLEAR,0,10848
2020,2020-01-20,15,GAS,-1,3570
2020,2020-01-20,15,HYDRO,0,4103
2020,2020-01-20,15,WIND,0,638
2020,2020-01-20,15,SOLAR,0,198
2020,2020-01-20,15,BIOFUEL,0,87
2020,2020-01-20,16,NUCLEAR,0,10845
2020,2020-01-20,16,GAS,-1,3721
2020,2020-01-20,16,HYDRO,0,3941
2020,2020-01-20,16,WIND,0,488
2020,2020-01-20,16,SOLAR,0,132
2020,2020-01-20,16,BIOFUEL,0,85
2020,2020-01-20,17,NUCLEAR,0,10848
2020,2020-01-20,17,GAS,-1,3795
2020,2020-01-20,17,HYDRO,0,4453
2020,2020-01-20,17,WIND,0,518
2020,2020-01-20,17,SOLAR,0,43
2020,2020-01-20,17,BIOFUEL,0,86
2020,2020-01-20,18,NUCLEAR,0,10854
2020,2020-01-20,18,GAS,-1,3878
2020,2020-01-20,18,HYDRO,0,5545
2020,2020-01-20,18,WIND,0,855
2020,2020-01-20,18,SOLAR,0,1
2020,2020-01-20,18,BIOFUEL,0,86
2020,2020-01-20,19,NUCLEAR,0,10855
2020,2020-01-20,19,GAS,-1,3903
2020,2020-01-20,19,HYDRO,0,5317
2020,2020-01-20,19,WIND,0,1419
2020,2020-01-20,19,SOLAR,0,0
2020,2020-01-20,19,BIOFUEL,0,85
2020,2020-01-20,20,NUCLEAR,0,10854
2020,2020-01-20,20,GAS,-1,3753
2020,2020-01-20,20,HYDRO,0,4680
2020,2020-01-20,20,WIND,0,1851
2020,2020-01-20,20,SOLAR,0,0
2020,2020-01-20,20,BIOFUEL,0,88
2020,2020-01-20,21,NUCLEAR,0,10843
2020,2020-01-20,21,GAS,-1,2912
2020,2020-01-20,21,HYDRO,0,4825
2020,2020-01-20,21,WIND,0,1932
2020,2020-01-20,21,SOLAR,0,0
2020,2020-01-20,21,BIOFUEL,0,88
2020,2020-01-20,22,NUCLEAR,0,10847
2020,2020-01-20,22,GAS,-1,2388
2020,2020-01-20,22,HYDRO,0,5021
2020,2020-01-20,22,WIND,0,1693
2020,2020-01-20,22,SOLAR,0,0
2020,2020-01-20,22,BIOFUEL,0,88
2020,2020-01-20,23,NUCLEAR,0,10842
2020,2020-01-20,23,GAS,-1,1821
2020,2020-01-20,23,HYDRO,0,4477
2020,2020-01-20,23,WIND,0,1487
2020,2020-01-20,23,SOLAR,0,0
2020,2020-01-20,23,BIOFUEL,0,87
2020,2020-01-20,24,NUCLEAR,0,10853
2020,2020-01-20,24,GAS,-1,1564
2020,2020-01-20,24,HYDRO,0,4223
2020,2020-01-20,24,WIND,0,1292
2020,2020-01-20,24,SOLAR,0,0
2020,2020-01-20,24,BIOFUEL,0,39
2020,2020-01-21,1,NUCLEAR,0,10854
2020,2020-01-21,1,GAS,-1,1495
2020,2020-01-21,1,HYDRO,0,3972
2020,2020-01-21,1,WIND,0,1083
2020,2020-01-21,1,SOLAR,0,0
2020,2020-01-21,1,BIOFUEL,0,22
2020,2020-01-21,2,NUCLEAR,0,10865
2020,2020-01-21,2,GAS,-1,1644
2020,2020-01-21,2,HYDRO,0,3948
2020,2020-01-21,2,WIND,0,953
2020,2020-01-21,2,SOLAR,0,0
2020,2020-01-21,2,BIOFUEL,0,18
2020,2020-01-21,3,NUCLEAR,0,10861
2020,2020-01-21,3,GAS,-1,1809
2020,2020-01-21,3,HYDRO,0,3767
2020,2020-01-21,3,WIND,0,826
2020,2020-01-21,3,SOLAR,0,0
2020,2020-01-21,3,BIOFUEL,0,17
2020,2020-01-21,4,NUCLEAR,0,10865
2020,2020-01-21,4,GAS,-1,1953
2020,2020-01-21,4,HYDRO,0,3428
2020,2020-01-21,4,WIND,0,868
2020,2020-01-21,4,SOLAR,0,0
2020,2020-01-21,4,BIOFUEL,0,18
2020,2020-01-21,5,NUCLEAR,0,10867
2020,2020-01-21,5,GAS,-1,2283
2020,2020-01-21,5,HYDRO,0,3264
2020,2020-01-21,5,WIND,0,737
2020,2020-01-21,5,SOLAR,0,0
2020,2020-01-21,5,BIOFUEL,0,18
2020,2020-01-21,6,NUCLEAR,0,10867
2020,2020-01-21,6,GAS,-1,2774
2020,2020-01-21,6,HYDRO,0,3395
2020,2020-01-21,6,WIND,0,912
2020,2020-01-21,6,SOLAR,0,0
2020,2020-01-21,6,BIOFUEL,0,18
2020,2020-01-21,7,NUCLEAR,0,10867
2020,2020-01-21,7,GAS,-1,3135
2020,2020-01-21,7,HYDRO,0,4453
2020,2020-01-21,7,WIND,0,1119
2020,2020-01-21,7,SOLAR,0,0
2020,2020-01-21,7,BIOFUEL,0,48
2020,2020-01-21,8,NUCLEAR,0,10868
2020,2020-01-21,8,GAS,-1,3662
2020,2020-01-21,8,HYDRO,0,5055
2020,2020-01-21,8,WIND,0,1256
2020,2020-01-21,8,SOLAR,0,2
2020,2020-01-21,8,BIOFUEL,0,93
2020,2020-01-21,9,NUCLEAR,0,10858
2020,2020-01-21,9,GAS,-1,3612
2020,2020-01-21,9,HYDRO,0,5049
2020,2020-01-21,9,WIND,0,1243
2020,2020-01-21,9,SOLAR,0,9
2020,2020-01-21,9,BIOFUEL,0,134
2020,2020-01-21,10,NUCLEAR,0,10862
2020,2020-01-21,10,GAS,-1,3548
2020,2020-01-21,10,HYDRO,0,4995
2020,2020-01-21,10,WIND,0,1306
2020,2020-01-21,10,SOLAR,0,32
2020,2020-01-21,10,BIOFUEL,0,94
2020,2020-01-21,11,NUCLEAR,0,10868
2020,2020-01-21,11,GAS,-1,3742
2020,2020-01-21,11,HYDRO,0,4944
2020,2020-01-21,11,WIND,0,1367
2020,2020-01-21,11,SOLAR,0,71
2020,2020-01-21,11,BIOFUEL,0,134
2020,2020-01-21,12,NUCLEAR,0,10864
2020,2020-01-21,12,GAS,-1,3502
2020,2020-01-21,12,HYDRO,0,4662
2020,2020-01-21,12,WIND,0,1617
2020,2020-01-21,12,SOLAR,0,94
2020,2020-01-21,12,BIOFUEL,0,95
2020,2020-01-21,13,NUCLEAR,0,10691
2020,2020-01-21,13,GAS,-1,3317
2020,2020-01-21,13,HYDRO,0,4188
2020,2020-01-21,13,WIND,0,1701
2020,2020-01-21,13,SOLAR,0,99
2020,2020-01-21,13,BIOFUEL,0,87
2020,2020-01-21,14,NUCLEAR,0,10043
2020,2020-01-21,14,GAS,-1,3474
2020,2020-01-21,14,HYDRO,0,4573
2020,2020-01-21,14,WIND,0,1808
2020,2020-01-21,14,SOLAR,0,104
2020,2020-01-21,14,BIOFUEL,0,109
2020,2020-01-21,15,NUCLEAR,0,10042
2020,2020-01-21,15,GAS,-1,2893
2020,2020-01-21,15,HYDRO,0,4510
2020,2020-01-21,15,WIND,0,1794
2020,2020-01-21,15,SOLAR,0,126
2020,2020-01-21,15,BIOFUEL,0,87
2020,2020-01-21,16,NUCLEAR,0,10041
2020,2020-01-21,16,GAS,-1,3149
2020,2020-01-21,16,HYDRO,0,4660
2020,2020-01-21,16,WIND,0,1784
2020,2020-01-21,16,SOLAR,0,95
2020,2020-01-21,16,BIOFUEL,0,98
2020,2020-01-21,17,NUCLEAR,0,10047
2020,2020-01-21,17,GAS,-1,3104
2020,2020-01-21,17,HYDRO,0,4502
2020,2020-01-21,17,WIND,0,2040
2020,2020-01-21,17,SOLAR,0,29
2020,2020-01-21,17,BIOFUEL,0,100
2020,2020-01-21,18,NUCLEAR,0,10046
2020,2020-01-21,18,GAS,-1,3094
2020,2020-01-21,18,HYDRO,0,4555
2020,2020-01-21,18,WIND,0,2461
2020,2020-01-21,18,SOLAR,0,1
2020,2020-01-21,18,BIOFUEL,0,103
2020,2020-01-21,19,NUCLEAR,0,10047
2020,2020-01-21,19,GAS,-1,2871
2020,2020-01-21,19,HYDRO,0,4474
2020,2020-01-21,19,WIND,0,2567
2020,2020-01-21,19,SOLAR,0,0
2020,2020-01-21,19,BIOFUEL,0,105
2020,2020-01-21,20,NUCLEAR,0,10046
2020,2020-01-21,20,GAS,-1,2872
2020,2020-01-21,20,HYDRO,0,4348
2020,2020-01-21,20,WIND,0,2489
2020,2020-01-21,20,SOLAR,0,0
2020,2020-01-21,20,BIOFUEL,0,105
2020,2020-01-21,21,NUCLEAR,0,10042
2020,2020-01-21,21,GAS,-1,2443
2020,2020-01-21,21,HYDRO,0,4401
2020,2020-01-21,21,WIND,0,2190
2020,2020-01-21,21,SOLAR,0,0
2020,2020-01-21,21,BIOFUEL,0,110
2020,2020-01-21,22,NUCLEAR,0,10039
2020,2020-01-21,22,GAS,-1,1453
2020,2020-01-21,22,HYDRO,0,4400
2020,2020-01-21,22,WIND,0,3275
2020,2020-01-21,22,SOLAR,0,0
2020,2020-01-21,22,BIOFUEL,0,99
2020,2020-01-21,23,NUCLEAR,0,10038
2020,2020-01-21,23,GAS,-1,1095
2020,2020-01-21,23,HYDRO,0,3848
2020,2020-01-21,23,WIND,0,3158
2020,2020-01-21,23,SOLAR,0,0
2020,2020-01-21,23,BIOFUEL,0,56
2020,2020-01-21,24,NUCLEAR,0,10034
2020,2020-01-21,24,GAS,-1,582
2020,2020-01-21,24,HYDRO,0,3563
2020,2020-01-21,24,WIND,0,3168
2020,2020-01-21,24,SOLAR,0,0
2020,2020-01-21,24,BIOFUEL,0,34
2020,2020-01-22,1,NUCLEAR,0,10042
2020,2020-01-22,1,GAS,-1,451
2020,2020-01-22,1,HYDRO,0,3512
2020,2020-01-22,1,WIND,0,3118
2020,2020-01-22,1,SOLAR,0,0
2020,2020-01-22,1,BIOFUEL,0,21
2020,2020-01-22,2,NUCLEAR,0,10045
2020,2020-01-22,2,GAS,-1,559
2020,2020-01-22,2,HYDRO,0,3533
2020,2020-01-22,2,WIND,0,3199
2020,2020-01-22,2,SOLAR,0,0
2020,2020-01-22,2,BIOFUEL,0,18
2020,2020-01-22,3,NUCLEAR,0,10043
2020,2020-01-22,3,GAS,-1,663
2020,2020-01-22,3,HYDRO,0,3507
2020,2020-01-22,3,WIND,0,2879
2020,2020-01-22,3,SOLAR,0,0
2020,2020-01-22,3,BIOFUEL,0,18
2020,2020-01-22,4,NUCLEAR,0,10055
2020,2020-01-22,4,GAS,-1,962
2020,2020-01-22,4,HYDRO,0,3511
2020,2020-01-22,4,WIND,0,2245
2020,2020-01-22,4,SOLAR,0,0
2020,2020-01-22,4,BIOFUEL,0,18
2020,2020-01-22,5,NUCLEAR,0,10055
2020,2020-01-22,5,GAS,-1,1312
2020,2020-01-22,5,HYDRO,0,3508
2020,2020-01-22,5,WIND,0,2053
2020,2020-01-22,5,SOLAR,0,0
2020,2020-01-22,5,BIOFUEL,0,23
2020,2020-01-22,6,NUCLEAR,0,10047
2020,2020-01-22,6,GAS,-1,1638
2020,2020-01-22,6,HYDRO,0,3653
2020,2020-01-22,6,WIND,0,2310
2020,2020-01-22,6,SOLAR,0,0
2020,2020-01-22,6,BIOFUEL,0,19
2020,2020-01-22,7,NUCLEAR,0,10053
2020,2020-01-22,7,GAS,-1,1686
2020,2020-01-22,7,HYDRO,0,3882
2020,2020-01-22,7,WIND,0,2743
2020,2020-01-22,7,SOLAR,0,0
2020,2020-01-22,7,BIOFUEL,0,28
2020,2020-01-22,8,NUCLEAR,0,10049
2020,2020-01-22,8,GAS,-1,2200
2020,2020-01-22,8,HYDRO,0,4803
2020,2020-01-22,8,WIND,0,3022
2020,2020-01-22,8,SOLAR,0,0
2020,2020-01-22,8,BIOFUEL,0,34
2020,2020-01-22,9,NUCLEAR,0,10052
2020,2020-01-22,9,GAS,-1,2308
2020,2020-01-22,9,HYDRO,0,4546
2020,2020-01-22,9,WIND,0,3130
2020,2020-01-22,9,SOLAR,0,8
2020,2020-01-22,9,BIOFUEL,0,34
2020,2020-01-22,10,NUCLEAR,0,10045
2020,2020-01-22,10,GAS,-1,1877
2020,2020-01-22,10,HYDRO,0,4591
2020,2020-01-22,10,WIND,0,3101
2020,2020-01-22,10,SOLAR,0,33
2020,2020-01-22,10,BIOFUEL,0,34
2020,2020-01-22,11,NUCLEAR,0,10053
2020,2020-01-22,11,GAS,-1,1537
2020,2020-01-22,11,HYDRO,0,4612
2020,2020-01-22,11,WIND,0,3319
2020,2020-01-22,11,SOLAR,0,65
2020,2020-01-22,11,BIOFUEL,0,34
2020,2020-01-22,12,NUCLEAR,0,10057
2020,2020-01-22,12,GAS,-1,1911
2020,2020-01-22,12,HYDRO,0,4127
2020,2020-01-22,12,WIND,0,3433
2020,2020-01-22,12,SOLAR,0,93
2020,2020-01-22,12,BIOFUEL,0,34
2020,2020-01-22,13,NUCLEAR,0,9892
2020,2020-01-22,13,GAS,-1,2218
2020,2020-01-22,13,HYDRO,0,3877
2020,2020-01-22,13,WIND,0,3556
2020,2020-01-22,13,SOLAR,0,98
2020,2020-01-22,13,BIOFUEL,0,35
2020,2020-01-22,14,NUCLEAR,0,9977
2020,2020-01-22,14,GAS,-1,2286
2020,2020-01-22,14,HYDRO,0,3942
2020,2020-01-22,14,WIND,0,3200
2020,2020-01-22,14,SOLAR,0,103
2020,2020-01-22,14,BIOFUEL,0,34
2020,2020-01-22,15,NUCLEAR,0,10047
2020,2020-01-22,15,GAS,-1,2011
2020,2020-01-22,15,HYDRO,0,4096
2020,2020-01-22,15,WIND,0,3208
2020,2020-01-22,15,SOLAR,0,110
2020,2020-01-22,15,BIOFUEL,0,34
2020,2020-01-22,16,NUCLEAR,0,10028
2020,2020-01-22,16,GAS,-1,2005
2020,2020-01-22,16,HYDRO,0,4377
2020,2020-01-22,16,WIND,0,2958
2020,2020-01-22,16,SOLAR,0,70
2020,2020-01-22,16,BIOFUEL,0,34
2020,2020-01-22,17,NUCLEAR,0,10046
2020,2020-01-22,17,GAS,-1,2142
2020,2020-01-22,17,HYDRO,0,4886
2020,2020-01-22,17,WIND,0,2716
2020,2020-01-22,17,SOLAR,0,22
2020,2020-01-22,17,BIOFUEL,0,34
2020,2020-01-22,18,NUCLEAR,0,10051
2020,2020-01-22,18,GAS,-1,2204
2020,2020-01-22,18,HYDRO,0,5285
2020,2020-01-22,18,WIND,0,2590
2020,2020-01-22,18,SOLAR,0,1
2020,2020-01-22,18,BIOFUEL,0,34
2020,2020-01-22,19,NUCLEAR,0,10054
2020,2020-01-22,19,GAS,-1,2214
2020,2020-01-22,19,HYDRO,0,5345
2020,2020-01-22,19,WIND,0,2730
2020,2020-01-22,19,SOLAR,0,0
2020,2020-01-22,19,BIOFUEL,0,34
2020,2020-01-22,20,NUCLEAR,0,10059
2020,2020-01-22,20,GAS,-1,1629
2020,2020-01-22,20,HYDRO,0,5017
2020,2020-01-22,20,WIND,0,3065
2020,2020-01-22,20,SOLAR,0,0
2020,2020-01-22,20,BIOFUEL,0,34
2020,2020-01-22,21,NUCLEAR,0,10324
2020,2020-01-22,21,GAS,-1,1101
2020,2020-01-22,21,HYDRO,0,4962
2020,2020-01-22,21,WIND,0,3009
2020,2020-01-22,21,SOLAR,0,0
2020,2020-01-22,21,BIOFUEL,0,34
2020,2020-01-22,22,NUCLEAR,0,10542
2020,2020-01-22,22,GAS,-1,947
2020,2020-01-22,22,HYDRO,0,5074
2020,2020-01-22,22,WIND,0,2849
2020,2020-01-22,22,SOLAR,0,0
2020,2020-01-22,22,BIOFUEL,0,34
2020,2020-01-22,23,NUCLEAR,0,10644
2020,2020-01-22,23,GAS,-1,764
2020,2020-01-22,23,HYDRO,0,4742
2020,2020-01-22,23,WIND,0,2700
2020,2020-01-22,23,SOLAR,0,0
2020,2020-01-22,23,BIOFUEL,0,34
2020,2020-01-22,24,NUCLEAR,0,10750
2020,2020-01-22,24,GAS,-1,618
2020,2020-01-22,24,HYDRO,0,3993
2020,2020-01-22,24,WIND,0,2346
2020,2020-01-22,24,SOLAR,0,0
2020,2020-01-22,24,BIOFUEL,0,21
2020,2020-01-23,1,NUCLEAR,0,10791
2020,2020-01-23,1,GAS,-1,550
2020,2020-01-23,1,HYDRO,0,3593
2020,2020-01-23,1,WIND,0,1930
2020,2020-01-23,1,SOLAR,0,0
2020,2020-01-23,1,BIOFUEL,0,17
2020,2020-01-23,2,NUCLEAR,0,10788
2020,2020-01-23,2,GAS,-1,626
2020,2020-01-23,2,HYDRO,0,3498
2020,2020-01-23,2,WIND,0,1660
2020,2020-01-23,2,SOLAR,0,0
2020,2020-01-23,2,BIOFUEL,0,17
2020,2020-01-23,3,NUCLEAR,0,10795
2020,2020-01-23,3,GAS,-1,649
2020,2020-01-23,3,HYDRO,0,3598
2020,2020-01-23,3,WIND,0,1296
2020,2020-01-23,3,SOLAR,0,0
2020,2020-01-23,3,BIOFUEL,0,17
2020,2020-01-23,4,NUCLEAR,0,10794
2020,2020-01-23,4,GAS,-1,895
2020,2020-01-23,4,HYDRO,0,3639
2020,2020-01-23,4,WIND,0,1159
2020,2020-01-23,4,SOLAR,0,0
2020,2020-01-23,4,BIOFUEL,0,17
2020,2020-01-23,5,NUCLEAR,0,10799
2020,2020-01-23,5,GAS,-1,1309
2020,2020-01-23,5,HYDRO,0,3569
2020,2020-01-23,5,WIND,0,969
2020,2020-01-23,5,SOLAR,0,0
2020,2020-01-23,5,BIOFUEL,0,18
2020,2020-01-23,6,NUCLEAR,0,10802
2020,2020-01-23,6,GAS,-1,1830
2020,2020-01-23,6,HYDRO,0,3702
2020,2020-01-23,6,WIND,0,755
2020,2020-01-23,6,SOLAR,0,0
2020,2020-01-23,6,BIOFUEL,0,21
2020,2020-01-23,7,NUCLEAR,0,10815
2020,2020-01-23,7,GAS,-1,2160
2020,2020-01-23,7,HYDRO,0,4063
2020,2020-01-23,7,WIND,0,848
2020,2020-01-23,7,SOLAR,0,1
2020,2020-01-23,7,BIOFUEL,0,29
2020,2020-01-23,8,NUCLEAR,0,10813
2020,2020-01-23,8,GAS,-1,2857
2020,2020-01-23,8,HYDRO,0,5103
2020,2020-01-23,8,WIND,0,988
2020,2020-01-23,8,SOLAR,0,1
2020,2020-01-23,8,BIOFUEL,0,36
2020,2020-01-23,9,NUCLEAR,0,10812
2020,2020-01-23,9,GAS,-1,3018
2020,2020-01-23,9,HYDRO,0,5147
2020,2020-01-23,9,WIND,0,943
2020,2020-01-23,9,SOLAR,0,19
2020,2020-01-23,9,BIOFUEL,0,35
2020,2020-01-23,10,NUCLEAR,0,10810
2020,2020-01-23,10,GAS,-1,3025
2020,2020-01-23,10,HYDRO,0,4960
2020,2020-01-23,10,WIND,0,762
2020,2020-01-23,10,SOLAR,0,35
2020,2020-01-23,10,BIOFUEL,0,34
2020,2020-01-23,11,NUCLEAR,0,10807
2020,2020-01-23,11,GAS,-1,3083
2020,2020-01-23,11,HYDRO,0,5195
2020,2020-01-23,11,WIND,0,591
2020,2020-01-23,11,SOLAR,0,60
2020,2020-01-23,11,BIOFUEL,0,34
2020,2020-01-23,12,NUCLEAR,0,10811
2020,2020-01-23,12,GAS,-1,3311
2020,2020-01-23,12,HYDRO,0,4691
2020,2020-01-23,12,WIND,0,321
2020,2020-01-23,12,SOLAR,0,85
2020,2020-01-23,12,BIOFUEL,0,34
2020,2020-01-23,13,NUCLEAR,0,10798
2020,2020-01-23,13,GAS,-1,3237
2020,2020-01-23,13,HYDRO,0,4750
2020,2020-01-23,13,WIND,0,191
2020,2020-01-23,13,SOLAR,0,103
2020,2020-01-23,13,BIOFUEL,0,35
2020,2020-01-23,14,NUCLEAR,0,10794
2020,2020-01-23,14,GAS,-1,3239
2020,2020-01-23,14,HYDRO,0,4533
2020,2020-01-23,14,WIND,0,103
2020,2020-01-23,14,SOLAR,0,95
2020,2020-01-23,14,BIOFUEL,0,37
2020,2020-01-23,15,NUCLEAR,0,10785
2020,2020-01-23,15,GAS,-1,2969
2020,2020-01-23,15,HYDRO,0,4723
2020,2020-01-23,15,WIND,0,149
2020,2020-01-23,15,SOLAR,0,73
2020,2020-01-23,15,BIOFUEL,0,55
2020,2020-01-23,16,NUCLEAR,0,10745
2020,2020-01-23,16,GAS,-1,2856
2020,2020-01-23,16,HYDRO,0,4403
2020,2020-01-23,16,WIND,0,235
2020,2020-01-23,16,SOLAR,0,42
2020,2020-01-23,16,BIOFUEL,0,89
2020,2020-01-23,17,NUCLEAR,0,10797
2020,2020-01-23,17,GAS,-1,2944
2020,2020-01-23,17,HYDRO,0,4656
2020,2020-01-23,17,WIND,0,226
2020,2020-01-23,17,SOLAR,0,11
2020,2020-01-23,17,BIOFUEL,0,101
2020,2020-01-23,18,NUCLEAR,0,10818
2020,2020-01-23,18,GAS,-1,2941
2020,2020-01-23,18,HYDRO,0,5060
2020,2020-01-23,18,WIND,0,545
2020,2020-01-23,18,SOLAR,0,0
2020,2020-01-23,18,BIOFUEL,0,126
2020,2020-01-23,19,NUCLEAR,0,10815
2020,2020-01-23,19,GAS,-1,2937
2020,2020-01-23,19,HYDRO,0,5100
2020,2020-01-23,19,WIND,0,803
2020,2020-01-23,19,SOLAR,0,0
2020,2020-01-23,19,BIOFUEL,0,129
2020,2020-01-23,20,NUCLEAR,0,10808
2020,2020-01-23,20,GAS,-1,2776
2020,2020-01-23,20,HYDRO,0,4764
2020,2020-01-23,20,WIND,0,1004
2020,2020-01-23,20,SOLAR,0,0
2020,2020-01-23,20,BIOFUEL,0,129
2020,2020-01-23,21,NUCLEAR,0,10801
2020,2020-01-23,21,GAS,-1,2018
2020,2020-01-23,21,HYDRO,0,4942
2020,2020-01-23,21,WIND,0,1024
2020,2020-01-23,21,SOLAR,0,0
2020,2020-01-23,21,BIOFUEL,0,119
2020,2020-01-23,22,NUCLEAR,0,10802
2020,2020-01-23,22,GAS,-1,1417
2020,2020-01-23,22,HYDRO,0,4573
2020,2020-01-23,22,WIND,0,1143
2020,2020-01-23,22,SOLAR,0,0
2020,2020-01-23,22,BIOFUEL,0,131
2020,2020-01-23,23,NUCLEAR,0,10792
2020,2020-01-23,23,GAS,-1,896
2020,2020-01-23,23,HYDRO,0,4361
2020,2020-01-23,23,WIND,0,1353
2020,2020-01-23,23,SOLAR,0,0
2020,2020-01-23,23,BIOFUEL,0,130
2020,2020-01-23,24,NUCLEAR,0,10794
2020,2020-01-23,24,GAS,-1,319
2020,2020-01-23,24,HYDRO,0,3769
2020,2020-01-23,24,WIND,0,1470
2020,2020-01-23,24,SOLAR,0,0
2020,2020-01-23,24,BIOFUEL,0,104
2020,2020-01-24,1,NUCLEAR,0,10799
2020,2020-01-24,1,GAS,-1,203
2020,2020-01-24,1,HYDRO,0,3706
2020,2020-01-24,1,WIND,0,1043
2020,2020-01-24,1,SOLAR,0,0
2020,2020-01-24,1,BIOFUEL,0,70
2020,2020-01-24,2,NUCLEAR,0,10798
2020,2020-01-24,2,GAS,-1,204
2020,2020-01-24,2,HYDRO,0,3747
2020,2020-01-24,2,WIND,0,1220
2020,2020-01-24,2,SOLAR,0,0
2020,2020-01-24,2,BIOFUEL,0,34
2020,2020-01-24,3,NUCLEAR,0,10798
2020,2020-01-24,3,GAS,-1,299
2020,2020-01-24,3,HYDRO,0,3645
2020,2020-01-24,3,WIND,0,1470
2020,2020-01-24,3,SOLAR,0,0
2020,2020-01-24,3,BIOFUEL,0,20
2020,2020-01-24,4,NUCLEAR,0,10804
2020,2020-01-24,4,GAS,-1,306
2020,2020-01-24,4,HYDRO,0,3613
2020,2020-01-24,4,WIND,0,1551
2020,2020-01-24,4,SOLAR,0,0
2020,2020-01-24,4,BIOFUEL,0,20
2020,2020-01-24,5,NUCLEAR,0,10798
2020,2020-01-24,5,GAS,-1,649
2020,2020-01-24,5,HYDRO,0,3652
2020,2020-01-24,5,WIND,0,1444
2020,2020-01-24,5,SOLAR,0,0
2020,2020-01-24,5,BIOFUEL,0,23
2020,2020-01-24,6,NUCLEAR,0,10797
2020,2020-01-24,6,GAS,-1,1082
2020,2020-01-24,6,HYDRO,0,3754
2020,2020-01-24,6,WIND,0,1259
2020,2020-01-24,6,SOLAR,0,0
2020,2020-01-24,6,BIOFUEL,0,24
2020,2020-01-24,7,NUCLEAR,0,10799
2020,2020-01-24,7,GAS,-1,1245
2020,2020-01-24,7,HYDRO,0,4083
2020,2020-01-24,7,WIND,0,1365
2020,2020-01-24,7,SOLAR,0,0
2020,2020-01-24,7,BIOFUEL,0,60
2020,2020-01-24,8,NUCLEAR,0,10796
2020,2020-01-24,8,GAS,-1,1179
2020,2020-01-24,8,HYDRO,0,4310
2020,2020-01-24,8,WIND,0,2209
2020,2020-01-24,8,SOLAR,0,0
2020,2020-01-24,8,BIOFUEL,0,84
2020,2020-01-24,9,NUCLEAR,0,10781
2020,2020-01-24,9,GAS,-1,1179
2020,2020-01-24,9,HYDRO,0,4727
2020,2020-01-24,9,WIND,0,2154
2020,2020-01-24,9,SOLAR,0,24
2020,2020-01-24,9,BIOFUEL,0,86
2020,2020-01-24,10,NUCLEAR,0,10780
2020,2020-01-24,10,GAS,-1,1222
2020,2020-01-24,10,HYDRO,0,4656
