DeliveryYear,Day,Hour,Fuel,OutputQuality,Output
2018,2018-01-01,19,HYDRO,0,5170
2018,2018-01-01,19,WIND,0,2921
2018,2018-01-01,19,SOLAR,0,0
2018,2018-01-01,19,BIOFUEL,0,0
2018,2018-01-01,20,NUCLEAR,0,11677
2018,2018-01-01,20,GAS,0,2490
2018,2018-01-01,20,HYDRO,0,5073
2018,2018-01-01,20,WIND,0,2974
2018,2018-01-01,20,SOLAR,0,0
2018,2018-01-01,20,BIOFUEL,0,0
2018,2018-01-01,21,NUCLEAR,0,11679
2018,2018-01-01,21,GAS,0,2315
2018,2018-01-01,21,HYDRO,0,5162
2018,2018-01-01,21,WIND,0,2855
2018,2018-01-01,21,SOLAR,0,0
2018,2018-01-01,21,BIOFUEL,0,0
2018,2018-01-01,22,NUCLEAR,0,11674
2018,2018-01-01,22,GAS,0,1767
2018,2018-01-01,22,HYDRO,0,4946
2018,2018-01-01,22,WIND,0,2658
2018,2018-01-01,22,SOLAR,0,0
2018,2018-01-01,22,BIOFUEL,0,0
2018,2018-01-01,23,NUCLEAR,0,11674
2018,2018-01-01,23,GAS,0,1017
2018,2018-01-01,23,HYDRO,0,4158
2018,2018-01-01,23,WIND,0,2572
2018,2018-01-01,23,SOLAR,0,0
2018,2018-01-01,23,BIOFUEL,0,0
2018,2018-01-01,24,NUCLEAR,0,11679
2018,2018-01-01,24,GAS,0,937
2018,2018-01-01,24,HYDRO,0,3809
2018,2018-01-01,24,WIND,0,2722
2018,2018-01-01,24,SOLAR,0,0
2018,2018-01-01,24,BIOFUEL,0,5
2018,2018-01-02,1,NUCLEAR,0,11663
2018,2018-01-02,1,GAS,0,948
2018,2018-01-02,1,HYDRO,0,3564
2018,2018-01-02,1,WIND,0,2871
2018,2018-01-02,1,SOLAR,0,0
2018,2018-01-02,1,BIOFUEL,0,12
2018,2018-01-02,2,NUCLEAR,0,11663
2018,2018-01-02,2,GAS,0,621
2018,2018-01-02,2,HYDRO,0,3164
2018,2018-01-02,2,WIND,0,2538
2018,2018-01-02,2,SOLAR,0,0
2018,2018-01-02,2,BIOFUEL,0,16
2018,2018-01-02,3,NUCLEAR,0,11660
2018,2018-01-02,3,GAS,0,551
2018,2018-01-02,3,HYDRO,0,3161
2018,2018-01-02,3,WIND,0,2646
2018,2018-01-02,3,SOLAR,0,0
2018,2018-01-02,3,BIOFUEL,0,14
2018,2018-01-02,4,NUCLEAR,0,11657
2018,2018-01-02,4,GAS,0,607
2018,2018-01-02,4,HYDRO,0,3153
2018,2018-01-02,4,WIND,0,2284
2018,2018-01-02,4,SOLAR,0,0
2018,2018-01-02,4,BIOFUEL,0,13
2018,2018-01-02,5,NUCLEAR,0,11658
2018,2018-01-02,5,GAS,0,859
2018,2018-01-02,5,HYDRO,0,3051
2018,2018-01-02,5,WIND,0,2646
2018,2018-01-02,5,SOLAR,0,0
2018,2018-01-02,5,BIOFUEL,0,4
2018,2018-01-02,6,NUCLEAR,0,11663
2018,2018-01-02,6,GAS,0,1113
2018,2018-01-02,6,HYDRO,0,3276
2018,2018-01-02,6,WIND,0,2858
2018,2018-01-02,6,SOLAR,0,0
2018,2018-01-02,6,BIOFUEL,0,2
2018,2018-01-02,7,NUCLEAR,0,11671
2018,2018-01-02,7,GAS,0,1225
2018,2018-01-02,7,HYDRO,0,3818
2018,2018-01-02,7,WIND,0,3375
2018,2018-01-02,7,SOLAR,0,0
2018,2018-01-02,7,BIOFUEL,0,4
2018,2018-01-02,8,NUCLEAR,0,11674
2018,2018-01-02,8,GAS,0,1367
2018,2018-01-02,8,HYDRO,0,4801
2018,2018-01-02,8,WIND,0,3611
2018,2018-01-02,8,SOLAR,0,0
2018,2018-01-02,8,BIOFUEL,0,4
2018,2018-01-02,9,NUCLEAR,0,11671
2018,2018-01-02,9,GAS,0,1500
2018,2018-01-02,9,HYDRO,0,5153
2018,2018-01-02,9,WIND,0,3550
2018,2018-01-02,9,SOLAR,0,5
2018,2018-01-02,9,BIOFUEL,0,5
2018,2018-01-02,10,NUCLEAR,0,11671
2018,2018-01-02,10,GAS,0,1552
2018,2018-01-02,10,HYDRO,0,5235
2018,2018-01-02,10,WIND,0,3659
2018,2018-01-02,10,SOLAR,0,16
2018,2018-01-02,10,BIOFUEL,0,13
2018,2018-01-02,11,NUCLEAR,0,11648
2018,2018-01-02,11,GAS,0,1439
2018,2018-01-02,11,HYDRO,0,5384
2018,2018-01-02,11,WIND,0,3781
2018,2018-01-02,11,SOLAR,0,35
2018,2018-01-02,11,BIOFUEL,0,18
2018,2018-01-02,12,NUCLEAR,0,11606
2018,2018-01-02,12,GAS,0,1657
2018,2018-01-02,12,HYDRO,0,4973
2018,2018-01-02,12,WIND,0,3854
2018,2018-01-02,12,SOLAR,0,60
2018,2018-01-02,12,BIOFUEL,0,28
2018,2018-01-02,13,NUCLEAR,0,11603
2018,2018-01-02,13,GAS,0,1602
2018,2018-01-02,13,HYDRO,0,4631
2018,2018-01-02,13,WIND,0,3902
2018,2018-01-02,13,SOLAR,0,76
2018,2018-01-02,13,BIOFUEL,0,27
2018,2018-01-02,14,NUCLEAR,0,11604
2018,2018-01-02,14,GAS,0,1607
2018,2018-01-02,14,HYDRO,0,4250
2018,2018-01-02,14,WIND,0,3892
2018,2018-01-02,14,SOLAR,0,76
2018,2018-01-02,14,BIOFUEL,0,30
2018,2018-01-02,15,NUCLEAR,0,11600
2018,2018-01-02,15,GAS,0,1791
2018,2018-01-02,15,HYDRO,0,4019
2018,2018-01-02,15,WIND,0,3846
2018,2018-01-02,15,SOLAR,0,55
2018,2018-01-02,15,BIOFUEL,0,33
2018,2018-01-02,16,NUCLEAR,0,11643
2018,2018-01-02,16,GAS,0,2163
2018,2018-01-02,16,HYDRO,0,4258
2018,2018-01-02,16,WIND,0,3438
2018,2018-01-02,16,SOLAR,0,21
2018,2018-01-02,16,BIOFUEL,0,35
2018,2018-01-02,17,NUCLEAR,0,11663
2018,2018-01-02,17,GAS,0,2616
2018,2018-01-02,17,HYDRO,0,4737
2018,2018-01-02,17,WIND,0,3413
2018,2018-01-02,17,SOLAR,0,4
2018,2018-01-02,17,BIOFUEL,0,34
2018,2018-01-02,18,NUCLEAR,0,11668
2018,2018-01-02,18,GAS,0,2658
2018,2018-01-02,18,HYDRO,0,5211
2018,2018-01-02,18,WIND,0,3754
2018,2018-01-02,18,SOLAR,0,0
2018,2018-01-02,18,BIOFUEL,0,46
2018,2018-01-02,19,NUCLEAR,0,11658
2018,2018-01-02,19,GAS,0,2677
2018,2018-01-02,19,HYDRO,0,5026
2018,2018-01-02,19,WIND,0,3782
2018,2018-01-02,19,SOLAR,0,0
2018,2018-01-02,19,BIOFUEL,0,45
2018,2018-01-02,20,NUCLEAR,0,11656
2018,2018-01-02,20,GAS,0,2317
2018,2018-01-02,20,HYDRO,0,5028
2018,2018-01-02,20,WIND,0,3713
2018,2018-01-02,20,SOLAR,0,0
2018,2018-01-02,20,BIOFUEL,0,44
2018,2018-01-02,21,NUCLEAR,0,11641
2018,2018-01-02,21,GAS,0,2126
2018,2018-01-02,21,HYDRO,0,5379
2018,2018-01-02,21,WIND,0,3775
2018,2018-01-02,21,SOLAR,0,0
2018,2018-01-02,21,BIOFUEL,0,45
2018,2018-01-02,22,NUCLEAR,0,11630
2018,2018-01-02,22,GAS,0,1339
2018,2018-01-02,22,HYDRO,0,4937
2018,2018-01-02,22,WIND,0,3445
2018,2018-01-02,22,SOLAR,0,0
2018,2018-01-02,22,BIOFUEL,0,35
2018,2018-01-02,23,NUCLEAR,0,11653
2018,2018-01-02,23,GAS,0,476
2018,2018-01-02,23,HYDRO,0,4489
2018,2018-01-02,23,WIND,0,3204
2018,2018-01-02,23,SOLAR,0,0
2018,2018-01-02,23,BIOFUEL,0,33
2018,2018-01-02,24,NUCLEAR,0,11642
2018,2018-01-02,24,GAS,0,369
2018,2018-01-02,24,HYDRO,0,3966
2018,2018-01-02,24,WIND,0,3368
2018,2018-01-02,24,SOLAR,0,0
2018,2018-01-02,24,BIOFUEL,0,21
2018,2018-01-03,1,NUCLEAR,0,10824
2018,2018-01-03,1,GAS,0,364
2018,2018-01-03,1,HYDRO,0,3747
2018,2018-01-03,1,WIND,0,3374
2018,2018-01-03,1,SOLAR,0,0
2018,2018-01-03,1,BIOFUEL,0,15
2018,2018-01-03,2,NUCLEAR,0,10817
2018,2018-01-03,2,GAS,0,372
2018,2018-01-03,2,HYDRO,0,3732
2018,2018-01-03,2,WIND,0,3308
2018,2018-01-03,2,SOLAR,0,0
2018,2018-01-03,2,BIOFUEL,0,16
2018,2018-01-03,3,NUCLEAR,0,10816
2018,2018-01-03,3,GAS,0,377
2018,2018-01-03,3,HYDRO,0,3853
2018,2018-01-03,3,WIND,0,3004
2018,2018-01-03,3,SOLAR,0,0
2018,2018-01-03,3,BIOFUEL,0,17
2018,2018-01-03,4,NUCLEAR,0,10816
2018,2018-01-03,4,GAS,0,450
2018,2018-01-03,4,HYDRO,0,3840
2018,2018-01-03,4,WIND,0,2881
2018,2018-01-03,4,SOLAR,0,0
2018,2018-01-03,4,BIOFUEL,0,18
2018,2018-01-03,5,NUCLEAR,0,10825
2018,2018-01-03,5,GAS,0,886
2018,2018-01-03,5,HYDRO,0,3727
2018,2018-01-03,5,WIND,0,2876
2018,2018-01-03,5,SOLAR,0,0
2018,2018-01-03,5,BIOFUEL,0,18
2018,2018-01-03,6,NUCLEAR,0,10831
2018,2018-01-03,6,GAS,0,1273
2018,2018-01-03,6,HYDRO,0,3747
2018,2018-01-03,6,WIND,0,2604
2018,2018-01-03,6,SOLAR,0,0
2018,2018-01-03,6,BIOFUEL,0,19
2018,2018-01-03,7,NUCLEAR,0,10831
2018,2018-01-03,7,GAS,0,1557
2018,2018-01-03,7,HYDRO,0,3774
2018,2018-01-03,7,WIND,0,3187
2018,2018-01-03,7,SOLAR,0,0
2018,2018-01-03,7,BIOFUEL,0,27
2018,2018-01-03,8,NUCLEAR,0,10825
2018,2018-01-03,8,GAS,0,1768
2018,2018-01-03,8,HYDRO,0,4720
2018,2018-01-03,8,WIND,0,3299
2018,2018-01-03,8,SOLAR,0,0
2018,2018-01-03,8,BIOFUEL,0,33
2018,2018-01-03,9,NUCLEAR,0,10823
2018,2018-01-03,9,GAS,0,2007
2018,2018-01-03,9,HYDRO,0,5185
2018,2018-01-03,9,WIND,0,3190
2018,2018-01-03,9,SOLAR,0,3
2018,2018-01-03,9,BIOFUEL,0,35
2018,2018-01-03,10,NUCLEAR,0,10818
2018,2018-01-03,10,GAS,0,2203
2018,2018-01-03,10,HYDRO,0,5279
2018,2018-01-03,10,WIND,0,3283
2018,2018-01-03,10,SOLAR,0,11
2018,2018-01-03,10,BIOFUEL,0,35
2018,2018-01-03,11,NUCLEAR,0,10820
2018,2018-01-03,11,GAS,0,2194
2018,2018-01-03,11,HYDRO,0,4832
2018,2018-01-03,11,WIND,0,3279
2018,2018-01-03,11,SOLAR,0,39
2018,2018-01-03,11,BIOFUEL,0,34
2018,2018-01-03,12,NUCLEAR,0,10827
2018,2018-01-03,12,GAS,0,2188
2018,2018-01-03,12,HYDRO,0,4986
2018,2018-01-03,12,WIND,0,3083
2018,2018-01-03,12,SOLAR,0,62
2018,2018-01-03,12,BIOFUEL,0,35
2018,2018-01-03,13,NUCLEAR,0,10828
2018,2018-01-03,13,GAS,0,2216
2018,2018-01-03,13,HYDRO,0,5066
2018,2018-01-03,13,WIND,0,2956
2018,2018-01-03,13,SOLAR,0,54
2018,2018-01-03,13,BIOFUEL,0,35
2018,2018-01-03,14,NUCLEAR,0,10830
2018,2018-01-03,14,GAS,0,2264
2018,2018-01-03,14,HYDRO,0,4752
2018,2018-01-03,14,WIND,0,3026
2018,2018-01-03,14,SOLAR,0,35
2018,2018-01-03,14,BIOFUEL,0,34
2018,2018-01-03,15,NUCLEAR,0,10823
2018,2018-01-03,15,GAS,0,2571
2018,2018-01-03,15,HYDRO,0,4405
2018,2018-01-03,15,WIND,0,2988
2018,2018-01-03,15,SOLAR,0,33
2018,2018-01-03,15,BIOFUEL,0,50
2018,2018-01-03,16,NUCLEAR,0,10816
2018,2018-01-03,16,GAS,0,2998
2018,2018-01-03,16,HYDRO,0,4891
2018,2018-01-03,16,WIND,0,2761
2018,2018-01-03,16,SOLAR,0,16
2018,2018-01-03,16,BIOFUEL,0,86
2018,2018-01-03,17,NUCLEAR,0,10760
2018,2018-01-03,17,GAS,0,3419
2018,2018-01-03,17,HYDRO,0,5378
2018,2018-01-03,17,WIND,0,2582
2018,2018-01-03,17,SOLAR,0,3
2018,2018-01-03,17,BIOFUEL,0,129
2018,2018-01-03,18,NUCLEAR,0,10754
2018,2018-01-03,18,GAS,0,4186
2018,2018-01-03,18,HYDRO,0,5528
2018,2018-01-03,18,WIND,0,2382
2018,2018-01-03,18,SOLAR,0,0
2018,2018-01-03,18,BIOFUEL,0,141
2018,2018-01-03,19,NUCLEAR,0,10753
2018,2018-01-03,19,GAS,0,3941
2018,2018-01-03,19,HYDRO,0,5454
2018,2018-01-03,19,WIND,0,2305
2018,2018-01-03,19,SOLAR,0,0
2018,2018-01-03,19,BIOFUEL,0,147
2018,2018-01-03,20,NUCLEAR,0,10755
2018,2018-01-03,20,GAS,0,3430
2018,2018-01-03,20,HYDRO,0,5195
2018,2018-01-03,20,WIND,0,2234
2018,2018-01-03,20,SOLAR,0,0
2018,2018-01-03,20,BIOFUEL,0,101
2018,2018-01-03,21,NUCLEAR,0,10774
2018,2018-01-03,21,GAS,0,3402
2018,2018-01-03,21,HYDRO,0,5097
2018,2018-01-03,21,WIND,0,2009
2018,2018-01-03,21,SOLAR,0,0
2018,2018-01-03,21,BIOFUEL,0,77
2018,2018-01-03,22,NUCLEAR,0,10784
2018,2018-01-03,22,GAS,0,2818
2018,2018-01-03,22,HYDRO,0,5058
2018,2018-01-03,22,WIND,0,1837
2018,2018-01-03,22,SOLAR,0,0
2018,2018-01-03,22,BIOFUEL,0,108
2018,2018-01-03,23,NUCLEAR,0,10721
2018,2018-01-03,23,GAS,0,2472
2018,2018-01-03,23,HYDRO,0,4556
2018,2018-01-03,23,WIND,0,1906
2018,2018-01-03,23,SOLAR,0,0
2018,2018-01-03,23,BIOFUEL,0,110
2018,2018-01-03,24,NUCLEAR,0,10757
2018,2018-01-03,24,GAS,0,1547
2018,2018-01-03,24,HYDRO,0,4044
2018,2018-01-03,24,WIND,0,1892
2018,2018-01-03,24,SOLAR,0,0
2018,2018-01-03,24,BIOFUEL,0,62
2018,2018-01-04,1,NUCLEAR,0,10821
2018,2018-01-04,1,GAS,0,940
2018,2018-01-04,1,HYDRO,0,3558
2018,2018-01-04,1,WIND,-1,1961
2018,2018-01-04,1,SOLAR,0,0
2018,2018-01-04,1,BIOFUEL,0,46
2018,2018-01-04,2,NUCLEAR,0,10840
2018,2018-01-04,2,GAS,0,871
2018,2018-01-04,2,HYDRO,0,3514
2018,2018-01-04,2,WIND,-1,1800
2018,2018-01-04,2,SOLAR,0,0
2018,2018-01-04,2,BIOFUEL,0,10
2018,2018-01-04,3,NUCLEAR,0,10855
2018,2018-01-04,3,GAS,0,891
2018,2018-01-04,3,HYDRO,0,3603
2018,2018-01-04,3,WIND,-1,1877
2018,2018-01-04,3,SOLAR,0,0
2018,2018-01-04,3,BIOFUEL,0,10
2018,2018-01-04,4,NUCLEAR,0,10867
2018,2018-01-04,4,GAS,0,1147
2018,2018-01-04,4,HYDRO,0,3694
2018,2018-01-04,4,WIND,-1,1690
2018,2018-01-04,4,SOLAR,0,0
2018,2018-01-04,4,BIOFUEL,0,10
2018,2018-01-04,5,NUCLEAR,0,10863
2018,2018-01-04,5,GAS,0,1924
2018,2018-01-04,5,HYDRO,0,3599
2018,2018-01-04,5,WIND,-1,1204
2018,2018-01-04,5,SOLAR,0,0
2018,2018-01-04,5,BIOFUEL,0,11
2018,2018-01-04,6,NUCLEAR,0,10863
2018,2018-01-04,6,GAS,0,2637
2018,2018-01-04,6,HYDRO,0,3888
2018,2018-01-04,6,WIND,-1,1099
2018,2018-01-04,6,SOLAR,0,0
2018,2018-01-04,6,BIOFUEL,0,15
2018,2018-01-04,7,NUCLEAR,0,10868
2018,2018-01-04,7,GAS,0,2869
2018,2018-01-04,7,HYDRO,0,4008
2018,2018-01-04,7,WIND,-1,1825
2018,2018-01-04,7,SOLAR,0,0
2018,2018-01-04,7,BIOFUEL,0,19
2018,2018-01-04,8,NUCLEAR,0,10833
2018,2018-01-04,8,GAS,0,2880
2018,2018-01-04,8,HYDRO,0,4222
2018,2018-01-04,8,WIND,-1,2571
2018,2018-01-04,8,SOLAR,0,0
2018,2018-01-04,8,BIOFUEL,0,25
2018,2018-01-04,9,NUCLEAR,0,10782
2018,2018-01-04,9,GAS,0,2855
2018,2018-01-04,9,HYDRO,0,4715
2018,2018-01-04,9,WIND,-1,2647
2018,2018-01-04,9,SOLAR,0,2
2018,2018-01-04,9,BIOFUEL,0,26
2018,2018-01-04,10,NUCLEAR,0,10786
2018,2018-01-04,10,GAS,0,2850
2018,2018-01-04,10,HYDRO,0,4640
2018,2018-01-04,10,WIND,-1,2529
2018,2018-01-04,10,SOLAR,0,17
2018,2018-01-04,10,BIOFUEL,0,26
2018,2018-01-04,11,NUCLEAR,0,10795
2018,2018-01-04,11,GAS,0,2742
2018,2018-01-04,11,HYDRO,0,4445
2018,2018-01-04,11,WIND,-1,2616
2018,2018-01-04,11,SOLAR,0,41
2018,2018-01-04,11,BIOFUEL,0,26
2018,2018-01-04,12,NUCLEAR,0,10798
2018,2018-01-04,12,GAS,0,2476
2018,2018-01-04,12,HYDRO,0,4350
2018,2018-01-04,12,WIND,-1,2478
2018,2018-01-04,12,SOLAR,0,65
2018,2018-01-04,12,BIOFUEL,0,26
2018,2018-01-04,13,NUCLEAR,0,10798
2018,2018-01-04,13,GAS,0,2414
2018,2018-01-04,13,HYDRO,0,4303
2018,2018-01-04,13,WIND,-1,2321
2018,2018-01-04,13,SOLAR,0,94
2018,2018-01-04,13,BIOFUEL,0,26
2018,2018-01-04,14,NUCLEAR,0,10797
2018,2018-01-04,14,GAS,-1,2471
2018,2018-01-04,14,HYDRO,0,4670
2018,2018-01-04,14,WIND,0,2053
2018,2018-01-04,14,SOLAR,0,100
2018,2018-01-04,14,BIOFUEL,0,26
2018,2018-01-04,15,NUCLEAR,0,10795
2018,2018-01-04,15,GAS,-1,2623
2018,2018-01-04,15,HYDRO,0,4769
2018,2018-01-04,15,WIND,0,1779
2018,2018-01-04,15,SOLAR,0,86
2018,2018-01-04,15,BIOFUEL,0,30
2018,2018-01-04,16,NUCLEAR,0,10803
2018,2018-01-04,16,GAS,0,2706
2018,2018-01-04,16,HYDRO,0,4840
2018,2018-01-04,16,WIND,0,1810
2018,2018-01-04,16,SOLAR,0,44
2018,2018-01-04,16,BIOFUEL,0,29
2018,2018-01-04,17,NUCLEAR,0,10860
2018,2018-01-04,17,GAS,0,2739
2018,2018-01-04,17,HYDRO,0,5007
2018,2018-01-04,17,WIND,0,1784
2018,2018-01-04,17,SOLAR,0,10
2018,2018-01-04,17,BIOFUEL,0,35
2018,2018-01-04,18,NUCLEAR,0,10855
2018,2018-01-04,18,GAS,0,2870
2018,2018-01-04,18,HYDRO,0,5018
2018,2018-01-04,18,WIND,0,2810
2018,2018-01-04,18,SOLAR,0,0
2018,2018-01-04,18,BIOFUEL,0,37
2018,2018-01-04,19,NUCLEAR,0,10864
2018,2018-01-04,19,GAS,0,2895
2018,2018-01-04,19,HYDRO,0,5103
2018,2018-01-04,19,WIND,0,2586
2018,2018-01-04,19,SOLAR,0,0
2018,2018-01-04,19,BIOFUEL,0,38
2018,2018-01-04,20,NUCLEAR,0,10864
2018,2018-01-04,20,GAS,0,2458
2018,2018-01-04,20,HYDRO,0,5159
2018,2018-01-04,20,WIND,0,3156
2018,2018-01-04,20,SOLAR,0,0
2018,2018-01-04,20,BIOFUEL,0,33
2018,2018-01-04,21,NUCLEAR,0,10856
2018,2018-01-04,21,GAS,0,2510
2018,2018-01-04,21,HYDRO,0,4904
2018,2018-01-04,21,WIND,0,3001
2018,2018-01-04,21,SOLAR,0,0
2018,2018-01-04,21,BIOFUEL,0,33
2018,2018-01-04,22,NUCLEAR,0,10855
2018,2018-01-04,22,GAS,0,2127
2018,2018-01-04,22,HYDRO,0,4885
2018,2018-01-04,22,WIND,0,3050
2018,2018-01-04,22,SOLAR,0,0
2018,2018-01-04,22,BIOFUEL,0,20
2018,2018-01-04,23,NUCLEAR,0,10723
2018,2018-01-04,23,GAS,0,1886
2018,2018-01-04,23,HYDRO,0,5155
2018,2018-01-04,23,WIND,0,3010
2018,2018-01-04,23,SOLAR,0,0
2018,2018-01-04,23,BIOFUEL,0,24
2018,2018-01-04,24,NUCLEAR,0,10689
2018,2018-01-04,24,GAS,0,1603
2018,2018-01-04,24,HYDRO,0,4999
2018,2018-01-04,24,WIND,0,2823
2018,2018-01-04,24,SOLAR,0,0
2018,2018-01-04,24,BIOFUEL,0,36
2018,2018-01-05,1,NUCLEAR,0,10661
2018,2018-01-05,1,GAS,0,665
2018,2018-01-05,1,HYDRO,0,4706
2018,2018-01-05,1,WIND,0,2581
2018,2018-01-05,1,SOLAR,0,0
2018,2018-01-05,1,BIOFUEL,0,67
2018,2018-01-05,2,NUCLEAR,0,10668
2018,2018-01-05,2,GAS,0,431
2018,2018-01-05,2,HYDRO,0,3732
2018,2018-01-05,2,WIND,0,2759
2018,2018-01-05,2,SOLAR,0,0
2018,2018-01-05,2,BIOFUEL,0,60
2018,2018-01-05,3,NUCLEAR,0,10669
2018,2018-01-05,3,GAS,0,442
2018,2018-01-05,3,HYDRO,0,3761
2018,2018-01-05,3,WIND,0,2613
2018,2018-01-05,3,SOLAR,0,0
2018,2018-01-05,3,BIOFUEL,0,57
2018,2018-01-05,4,NUCLEAR,0,10678
2018,2018-01-05,4,GAS,0,703
2018,2018-01-05,4,HYDRO,0,3873
2018,2018-01-05,4,WIND,0,2377
2018,2018-01-05,4,SOLAR,0,0
2018,2018-01-05,4,BIOFUEL,0,60
2018,2018-01-05,5,NUCLEAR,0,10676
2018,2018-01-05,5,GAS,0,1434
2018,2018-01-05,5,HYDRO,0,3963
2018,2018-01-05,5,WIND,0,2168
2018,2018-01-05,5,SOLAR,0,0
2018,2018-01-05,5,BIOFUEL,0,63
2018,2018-01-05,6,NUCLEAR,0,10698
2018,2018-01-05,6,GAS,0,1739
2018,2018-01-05,6,HYDRO,0,3855
2018,2018-01-05,6,WIND,0,2306
2018,2018-01-05,6,SOLAR,0,0
2018,2018-01-05,6,BIOFUEL,0,64
2018,2018-01-05,7,NUCLEAR,0,10887
2018,2018-01-05,7,GAS,0,1912
2018,2018-01-05,7,HYDRO,0,4549
